,OFFENSE_CATEGORY_ID,TIME,NEIGHBORHOOD_ID
476846,larceny,08:00:00,rosedale
424837,public-disorder,16:00:00,lincoln-park
476256,auto-theft,04:00:00,hilltop
469953,burglary,20:00:00,westwood
253947,all-other-crimes,08:00:00,dia
274682,sexual-assault,23:59:00,five-points
8601,all-other-crimes,23:59:00,westwood
453801,larceny,08:00:00,highland
272419,public-disorder,04:00:00,villa-park
473003,public-disorder,12:00:00,capitol-hill
495193,all-other-crimes,12:00:00,five-points
326808,robbery,20:00:00,capitol-hill
221817,all-other-crimes,20:00:00,baker
54975,all-other-crimes,20:00:00,barnum
118680,public-disorder,23:59:00,baker
352259,burglary,20:00:00,stapleton
182628,auto-theft,20:00:00,cole
400300,larceny,20:00:00,stapleton
47619,all-other-crimes,23:59:00,five-points
457671,auto-theft,20:00:00,globeville
308300,all-other-crimes,16:00:00,west-highland
386091,public-disorder,08:00:00,north-capitol-hill
497665,sexual-assault,12:00:00,berkeley
278642,robbery,04:00:00,five-points
390217,all-other-crimes,16:00:00,villa-park
394267,auto-theft,23:59:00,hampden
342961,other-crimes-against-persons,23:59:00,hampden
416430,drug-alcohol,23:59:00,montclair
113036,auto-theft,23:59:00,hale
128311,larceny,20:00:00,baker
390491,all-other-crimes,23:59:00,montbello
399651,aggravated-assault,04:00:00,north-capitol-hill
354437,other-crimes-against-persons,08:00:00,fort-logan
233369,all-other-crimes,20:00:00,chaffee-park
80754,drug-alcohol,23:59:00,east-colfax
523783,all-other-crimes,23:59:00,overland
490613,theft-from-motor-vehicle,20:00:00,sloan-lake
90653,white-collar-crime,16:00:00,university-hills
184419,all-other-crimes,04:00:00,harvey-park
395488,drug-alcohol,16:00:00,westwood
399126,public-disorder,16:00:00,washington-park-west
372646,larceny,20:00:00,montclair
498103,drug-alcohol,12:00:00,west-colfax
204658,public-disorder,12:00:00,west-colfax
126030,burglary,23:59:00,lincoln-park
92528,all-other-crimes,20:00:00,ruby-hill
121740,all-other-crimes,23:59:00,sun-valley
487046,all-other-crimes,16:00:00,barnum
376351,aggravated-assault,23:59:00,union-station
502490,larceny,08:00:00,montbello
206085,other-crimes-against-persons,16:00:00,capitol-hill
300978,auto-theft,23:59:00,valverde
61138,all-other-crimes,23:59:00,west-colfax
117562,drug-alcohol,12:00:00,globeville
459481,other-crimes-against-persons,16:00:00,congress-park
307127,public-disorder,16:00:00,union-station
63300,drug-alcohol,23:59:00,lowry-field
465932,public-disorder,16:00:00,highland
218810,white-collar-crime,12:00:00,cbd
371698,burglary,08:00:00,gateway-green-valley-ranch
69488,theft-from-motor-vehicle,08:00:00,elyria-swansea
347560,all-other-crimes,12:00:00,hale
264828,burglary,16:00:00,city-park-west
222574,all-other-crimes,08:00:00,civic-center
113870,drug-alcohol,23:59:00,gateway-green-valley-ranch
131123,auto-theft,12:00:00,valverde
350433,other-crimes-against-persons,23:59:00,highland
91675,burglary,12:00:00,villa-park
208896,larceny,20:00:00,cherry-creek
56512,all-other-crimes,04:00:00,union-station
366986,public-disorder,23:59:00,barnum
11200,all-other-crimes,16:00:00,hilltop
384921,theft-from-motor-vehicle,20:00:00,whittier
170308,auto-theft,12:00:00,hale
376139,public-disorder,23:59:00,harvey-park-south
274755,public-disorder,08:00:00,college-view-south-platte
23931,public-disorder,20:00:00,marston
505411,all-other-crimes,16:00:00,civic-center
480225,larceny,12:00:00,five-points
82204,theft-from-motor-vehicle,16:00:00,dia
130586,all-other-crimes,04:00:00,stapleton
378582,public-disorder,08:00:00,west-colfax
325482,aggravated-assault,20:00:00,clayton
303496,larceny,04:00:00,montbello
31758,larceny,04:00:00,college-view-south-platte
42331,theft-from-motor-vehicle,23:59:00,villa-park
346857,larceny,04:00:00,dia
169619,all-other-crimes,23:59:00,west-colfax
248627,larceny,16:00:00,university
140934,larceny,08:00:00,capitol-hill
398249,all-other-crimes,23:59:00,speer
410202,aggravated-assault,04:00:00,capitol-hill
245065,all-other-crimes,20:00:00,elyria-swansea
241654,white-collar-crime,04:00:00,montbello
516862,larceny,20:00:00,harvey-park-south
316137,drug-alcohol,20:00:00,five-points
328105,all-other-crimes,23:59:00,villa-park
132560,aggravated-assault,23:59:00,five-points
418220,other-crimes-against-persons,20:00:00,montbello
509547,other-crimes-against-persons,16:00:00,five-points
142328,larceny,12:00:00,bear-valley
57249,burglary,08:00:00,bear-valley
183703,aggravated-assault,04:00:00,five-points
204066,all-other-crimes,16:00:00,montbello
345376,drug-alcohol,16:00:00,marston
234112,theft-from-motor-vehicle,16:00:00,westwood
496291,larceny,16:00:00,gateway-green-valley-ranch
22336,all-other-crimes,16:00:00,west-highland
462663,drug-alcohol,16:00:00,union-station
120331,other-crimes-against-persons,16:00:00,elyria-swansea
82287,larceny,12:00:00,sloan-lake
123934,theft-from-motor-vehicle,04:00:00,five-points
453228,other-crimes-against-persons,20:00:00,union-station
288408,all-other-crimes,23:59:00,regis
293208,all-other-crimes,04:00:00,westwood
480333,aggravated-assault,20:00:00,villa-park
461362,theft-from-motor-vehicle,08:00:00,kennedy
324471,drug-alcohol,16:00:00,civic-center
265616,public-disorder,16:00:00,ruby-hill
512225,burglary,12:00:00,harvey-park
6722,all-other-crimes,20:00:00,five-points
194373,all-other-crimes,20:00:00,university-park
189706,aggravated-assault,20:00:00,civic-center
528170,all-other-crimes,23:59:00,northeast-park-hill
222029,public-disorder,04:00:00,union-station
365998,larceny,23:59:00,cherry-creek
417368,all-other-crimes,04:00:00,five-points
128126,drug-alcohol,16:00:00,lincoln-park
98909,all-other-crimes,23:59:00,dia
215135,all-other-crimes,04:00:00,north-capitol-hill
250164,larceny,20:00:00,cherry-creek
491666,theft-from-motor-vehicle,04:00:00,college-view-south-platte
523812,all-other-crimes,23:59:00,skyland
238164,larceny,12:00:00,regis
226390,public-disorder,08:00:00,west-colfax
471136,larceny,16:00:00,washington-park
93971,all-other-crimes,04:00:00,north-capitol-hill
463857,larceny,16:00:00,washington-park-west
471013,burglary,04:00:00,sloan-lake
199014,all-other-crimes,12:00:00,stapleton
316013,all-other-crimes,23:59:00,barnum
296589,theft-from-motor-vehicle,08:00:00,union-station
300798,public-disorder,04:00:00,northeast-park-hill
50481,all-other-crimes,08:00:00,westwood
352526,drug-alcohol,16:00:00,barnum-west
34163,auto-theft,23:59:00,capitol-hill
204597,theft-from-motor-vehicle,04:00:00,ruby-hill
48291,murder,16:00:00,city-park-west
358815,theft-from-motor-vehicle,04:00:00,hilltop
422291,public-disorder,12:00:00,west-colfax
457035,larceny,12:00:00,union-station
138346,drug-alcohol,16:00:00,westwood
476570,auto-theft,08:00:00,dia
320139,drug-alcohol,16:00:00,globeville
487496,drug-alcohol,16:00:00,east-colfax
