,day_of_week,NEIGHBORHOOD_ID,TIME
22968,Monday,stapleton,23:59:00
18163,Wednesday,gateway-green-valley-ranch,12:00:00
4011,Wednesday,highland,04:00:00
33675,Sunday,goldsmith,16:00:00
4409,Thursday,cbd,08:00:00
32894,Monday,west-colfax,20:00:00
51900,Friday,city-park-west,20:00:00
54557,Thursday,civic-center,20:00:00
30831,Thursday,lincoln-park,20:00:00
17416,Sunday,speer,12:00:00
3488,Sunday,baker,12:00:00
12366,Thursday,dia,08:00:00
8531,Monday,city-park,16:00:00
10144,Tuesday,cbd,12:00:00
20371,Monday,cheesman-park,04:00:00
17383,Thursday,south-park-hill,08:00:00
7415,Sunday,university-hills,04:00:00
5875,Tuesday,villa-park,08:00:00
4303,Wednesday,athmar-park,04:00:00
44928,Saturday,southmoor-park,16:00:00
36787,Wednesday,indian-creek,16:00:00
12849,Thursday,five-points,08:00:00
23953,Monday,villa-park,16:00:00
43369,Tuesday,west-colfax,23:59:00
15232,Monday,belcaro,16:00:00
33617,Monday,north-capitol-hill,20:00:00
11526,Sunday,chaffee-park,12:00:00
9360,Thursday,five-points,04:00:00
21618,Sunday,stapleton,23:59:00
8177,Monday,five-points,04:00:00
49893,Sunday,hampden,20:00:00
38521,Saturday,westwood,20:00:00
5805,Monday,westwood,16:00:00
24202,Friday,cheesman-park,04:00:00
5168,Wednesday,hampden,08:00:00
19097,Friday,hale,04:00:00
20425,Friday,washington-virginia-vale,12:00:00
37383,Friday,baker,16:00:00
40584,Wednesday,harvey-park,16:00:00
24074,Wednesday,windsor,20:00:00
42200,Sunday,cheesman-park,04:00:00
17533,Tuesday,harvey-park,12:00:00
7181,Wednesday,westwood,12:00:00
4753,Friday,north-capitol-hill,16:00:00
52734,Thursday,cbd,23:59:00
40696,Friday,elyria-swansea,23:59:00
22171,Saturday,auraria,23:59:00
34852,Tuesday,montbello,20:00:00
48969,Wednesday,goldsmith,23:59:00
21578,Wednesday,goldsmith,16:00:00
12517,Wednesday,harvey-park,04:00:00
8934,Tuesday,five-points,04:00:00
5204,Thursday,civic-center,04:00:00
48385,Sunday,berkeley,20:00:00
43183,Thursday,northeast-park-hill,20:00:00
38604,Friday,lincoln-park,16:00:00
3628,Monday,fort-logan,16:00:00
45615,Wednesday,westwood,20:00:00
11947,Sunday,berkeley,04:00:00
17873,Monday,east-colfax,04:00:00
51718,Thursday,hampden-south,16:00:00
49184,Wednesday,south-park-hill,23:59:00
53550,Wednesday,bear-valley,04:00:00
14097,Friday,civic-center,12:00:00
44243,Wednesday,college-view-south-platte,23:59:00
3351,Tuesday,highland,12:00:00
29255,Saturday,city-park,23:59:00
54579,Saturday,lincoln-park,04:00:00
16587,Monday,mar-lee,04:00:00
7118,Sunday,gateway-green-valley-ranch,12:00:00
36025,Friday,ruby-hill,23:59:00
23102,Saturday,mar-lee,16:00:00
12163,Monday,west-highland,04:00:00
31652,Wednesday,north-capitol-hill,04:00:00
29662,Thursday,berkeley,23:59:00
39993,Thursday,west-colfax,20:00:00
1413,Thursday,stapleton,12:00:00
22937,Wednesday,east-colfax,23:59:00
1906,Wednesday,south-park-hill,16:00:00
1837,Thursday,sunnyside,04:00:00
10345,Friday,berkeley,12:00:00
15395,Friday,hampden,04:00:00
25754,Monday,five-points,16:00:00
7039,Friday,city-park-west,08:00:00
42233,Friday,east-colfax,20:00:00
11451,Sunday,westwood,04:00:00
19150,Sunday,barnum,16:00:00
12586,Monday,barnum,16:00:00
37657,Friday,north-capitol-hill,23:59:00
