,day_of_week,NEIGHBORHOOD_ID,TIME,GEO_LAT,GEO_LON
8692,Friday,washington-virginia-vale,08:00:00,39.6999344,-104.9047106
8693,Tuesday,harvey-park-south,04:00:00,39.6658519,-105.0345168
8694,Tuesday,university,12:00:00,39.6735969,-104.9607384
8695,Sunday,sloan-lake,12:00:00,39.7545481,-105.0259148
8696,Wednesday,mar-lee,08:00:00,39.6892942,-105.0386965
8697,Tuesday,five-points,08:00:00,39.7709419,-104.9728109
8698,Friday,five-points,12:00:00,39.7557633,-104.9889554
8699,Wednesday,sun-valley,08:00:00,39.7368635,-105.0246369
8700,Wednesday,windsor,04:00:00,39.6973357,-104.8851937
8701,Wednesday,five-points,04:00:00,39.768434,-104.9737014
8702,Thursday,belcaro,16:00:00,39.6979881,-104.9411079
8703,Sunday,lowry-field,16:00:00,39.7244343,-104.8762531
8704,Wednesday,capitol-hill,12:00:00,39.7338466,-104.9861319
8705,Tuesday,speer,08:00:00,39.7272826,-104.9836237
8706,Sunday,hampden,04:00:00,39.6541747,-104.8683674
8707,Friday,civic-center,12:00:00,39.7397729,-104.9935737
8708,Friday,cbd,12:00:00,39.7452672,-104.9925312
8709,Wednesday,ruby-hill,12:00:00,39.6832551,-105.0230138
8710,Thursday,five-points,12:00:00,39.7510046,-104.9861591
8711,Thursday,marston,12:00:00,39.6293106,-105.0840981
8712,Monday,capitol-hill,12:00:00,39.7398732,-104.9763373
8713,Wednesday,five-points,12:00:00,39.7512148,-104.9821422
8714,Wednesday,west-colfax,04:00:00,39.7389409,-105.0467014
8715,Sunday,hampden-south,04:00:00,39.6523935,-104.89990700000001
8716,Sunday,barnum,04:00:00,39.7234933,-105.0251292
8717,Tuesday,five-points,12:00:00,39.7517105,-104.9837461
8718,Tuesday,montbello,12:00:00,39.7857036,-104.8259803
8719,Tuesday,montbello,12:00:00,39.7857036,-104.8259803
8720,Saturday,harvey-park,12:00:00,39.6805767,-105.0497146
8721,Tuesday,university-park,04:00:00,39.6745589,-104.9591856
8722,Monday,clayton,08:00:00,39.7715517,-104.9413289
8723,Tuesday,goldsmith,08:00:00,39.6678493,-104.9172524
8724,Sunday,gateway-green-valley-ranch,12:00:00,39.7850496,-104.7701569
8725,Tuesday,harvey-park-south,12:00:00,39.6571849,-105.0276412
8726,Tuesday,platt-park,12:00:00,39.692876,-104.9805578
8727,Wednesday,speer,16:00:00,39.7257569,-104.9781741
8728,Tuesday,whittier,12:00:00,39.759859999999996,-104.966851
8729,Sunday,harvey-park,16:00:00,39.6741356,-105.02721100000001
8730,Sunday,city-park-west,12:00:00,39.7436306,-104.9688058
8731,Tuesday,baker,12:00:00,39.7080404,-104.9917164
8732,Thursday,cherry-creek,08:00:00,39.7253701,-104.9469798
8733,Tuesday,civic-center,16:00:00,39.7398975,-104.987485
8734,Tuesday,east-colfax,08:00:00,39.7401529,-104.8987507
8735,Tuesday,capitol-hill,08:00:00,39.7356439,-104.9796935
8736,Sunday,hampden,04:00:00,39.6694733,-104.8717111
8737,Thursday,barnum,12:00:00,39.7153164,-105.0288779
8738,Wednesday,sloan-lake,04:00:00,39.7493891,-105.0312274
8739,Tuesday,congress-park,12:00:00,39.7291347,-104.9495029
8740,Sunday,university-park,12:00:00,39.669538,-104.9533273
8741,Thursday,westwood,08:00:00,39.709617,-105.03641599999999
8742,Friday,valverde,12:00:00,39.7236321,-105.0248403
8743,Thursday,virginia-village,12:00:00,39.6788306,-104.9117324
8744,Saturday,city-park-west,12:00:00,39.7421232,-104.9717972
8745,Wednesday,highland,04:00:00,39.7664585,-105.0141734
8746,Thursday,capitol-hill,04:00:00,39.7295238,-104.9869955
8747,Monday,barnum,16:00:00,39.7223385,-105.0281055
8748,Monday,five-points,04:00:00,39.754064,-104.9927663
8749,Monday,valverde,04:00:00,39.7128529,-105.0211561
8750,Monday,north-capitol-hill,04:00:00,39.7401437,-104.9803997
8751,Monday,cole,04:00:00,39.7622706,-104.9730042
8752,Monday,university-park,08:00:00,39.6791666,-104.9412044
8753,Saturday,city-park-west,04:00:00,39.7471752,-104.9676907
8754,Saturday,speer,04:00:00,39.7204951,-104.9871291
8755,Saturday,cbd,08:00:00,39.741702000000004,-104.9883004
8756,Saturday,windsor,16:00:00,39.6965421,-104.8726878
8757,Saturday,cole,12:00:00,39.7643413,-104.9677026
8758,Sunday,college-view-south-platte,04:00:00,39.6786083,-105.0165507
8759,Monday,cbd,12:00:00,39.7510794,-104.9913724
8760,Sunday,hampden,12:00:00,39.6537102,-104.8796125
8761,Wednesday,speer,16:00:00,39.7257569,-104.9781741
8762,Thursday,sunnyside,12:00:00,39.7707902,-105.0187824
8763,Thursday,sunnyside,12:00:00,39.7707902,-105.0187824
8764,Tuesday,gateway-green-valley-ranch,08:00:00,39.7749113,-104.7513528
8765,Saturday,hilltop,08:00:00,39.725072,-104.9396869
8766,Saturday,congress-park,12:00:00,39.739211,-104.9544697
8767,Saturday,gateway-green-valley-ranch,08:00:00,39.7821223,-104.7766988
8768,Saturday,jefferson-park,12:00:00,39.7489822,-105.0168195
8769,Sunday,lincoln-park,04:00:00,39.7280757,-104.9904797
8770,Friday,east-colfax,08:00:00,39.7390469,-104.8860406
8771,Sunday,civic-center,12:00:00,39.7400591,-104.9873914
8772,Monday,east-colfax,08:00:00,39.7400003,-104.8925504
8773,Monday,union-station,12:00:00,39.7596699,-105.0017782
8774,Wednesday,capitol-hill,12:00:00,39.7366251,-104.9824597
8775,Wednesday,virginia-village,12:00:00,39.6939231,-104.938969
8776,Wednesday,south-park-hill,04:00:00,39.7431477,-104.937551
8777,Wednesday,civic-center,12:00:00,39.7397366,-104.9947155
8778,Wednesday,city-park,12:00:00,39.7408461,-104.9595777
8779,Sunday,washington-virginia-vale,12:00:00,39.7049091,-104.9134935
8780,Wednesday,platt-park,04:00:00,39.6879638,-104.9872531
8781,Wednesday,cole,04:00:00,39.7639117,-104.9643799
8782,Friday,five-points,04:00:00,39.7549287,-104.9870586
8783,Wednesday,hampden,16:00:00,39.6537102,-104.8796125
8784,Monday,jefferson-park,12:00:00,39.747741,-105.0248228
8785,Friday,west-colfax,04:00:00,39.7357764,-105.0440764
8786,Friday,west-highland,12:00:00,39.7595982,-105.0436974
8787,Friday,west-highland,12:00:00,39.7603187,-105.0440057
8788,Thursday,harvey-park,12:00:00,39.6760184,-105.0257204
8789,Monday,washington-park,12:00:00,39.6921377,-104.9665019
8790,Monday,north-capitol-hill,08:00:00,39.7443891,-104.9831528
8791,Sunday,chaffee-park,04:00:00,39.7884039,-105.0242838
8792,Sunday,athmar-park,12:00:00,39.7076675,-105.0165673
8793,Monday,west-colfax,04:00:00,39.7406187,-105.0327724
8794,Sunday,cbd,04:00:00,39.745366,-104.9970007
8795,Friday,skyland,12:00:00,39.7605506,-104.9569821
8796,Wednesday,stapleton,04:00:00,39.76129,-104.8957701
8797,Thursday,civic-center,08:00:00,39.7350087,-104.9920294
8798,Saturday,virginia-village,12:00:00,39.6953483,-104.9356171
8799,Sunday,baker,12:00:00,39.7086864,-104.9912745
8800,Thursday,lincoln-park,12:00:00,39.740439,-105.0141616
8801,Tuesday,montbello,12:00:00,39.7957664,-104.8378626
8802,Tuesday,union-station,08:00:00,39.7539157,-105.0011007
8803,Monday,gateway-green-valley-ranch,12:00:00,39.7891532,-104.8008241
8804,Tuesday,cbd,08:00:00,39.7477942,-104.9966845
8805,Thursday,montclair,12:00:00,39.7395246,-104.9085564
8806,Wednesday,north-park-hill,04:00:00,39.7532329,-104.9066055
8807,Thursday,virginia-village,16:00:00,39.6909986,-104.9353891
8808,Wednesday,dia,12:00:00,39.8492917,-104.6738123
8809,Tuesday,five-points,04:00:00,39.7512148,-104.9821422
8810,Tuesday,south-park-hill,04:00:00,39.7408762,-104.9242519
8811,Monday,dia,04:00:00,39.847478,-104.6739513
8812,Sunday,capitol-hill,04:00:00,39.7319711,-104.9841438
8813,Wednesday,university,12:00:00,39.6847261,-104.9594483
8814,Sunday,berkeley,08:00:00,39.7715782,-105.0373047
8815,Tuesday,stapleton,12:00:00,39.7677766,-104.8978201
8816,Monday,capitol-hill,08:00:00,39.7351558,-104.9810625
8817,Sunday,stapleton,08:00:00,39.7707452,-104.8475122
8818,Friday,five-points,12:00:00,39.7576604,-104.99663500000001
8819,Saturday,valverde,12:00:00,39.7150719,-105.0199999
8820,Saturday,cbd,12:00:00,39.7465371,-104.9941864
8821,Sunday,montclair,08:00:00,39.7375644,-104.9173487
8822,Saturday,dia,08:00:00,39.8492917,-104.6738123
8823,Saturday,five-points,04:00:00,39.7536456,-104.9918802
8824,Wednesday,dia,08:00:00,39.8537628,-104.673699
8825,Tuesday,clayton,12:00:00,39.771825,-104.9509998
8826,Friday,lincoln-park,08:00:00,39.7362213,-104.9975996
8827,Sunday,university-park,08:00:00,39.6788259,-104.9575575
8828,Tuesday,cbd,12:00:00,39.7504608,-104.9937099
8829,Tuesday,regis,16:00:00,39.7907225,-105.0322284
8830,Tuesday,montbello,12:00:00,39.7857036,-104.8259803
8831,Wednesday,city-park-west,12:00:00,39.7471752,-104.9676907
8832,Wednesday,sloan-lake,12:00:00,39.7556256,-105.038004
8833,Sunday,baker,12:00:00,39.7176513,-105.002553
8834,Saturday,union-station,04:00:00,39.7531354,-104.9938827
8835,Tuesday,harvey-park,04:00:00,39.6723149,-105.0487196
8836,Tuesday,berkeley,12:00:00,39.774827,-105.0341347
8837,Saturday,westwood,16:00:00,39.7101738,-105.0300747
8838,Friday,north-park-hill,04:00:00,39.7526905,-104.9347323
8839,Tuesday,dia,12:00:00,39.8329973,-104.710036
8840,Sunday,city-park,16:00:00,39.7437956,-104.9568416
8841,Sunday,city-park,16:00:00,39.7458513,-104.9596991
8842,Sunday,montbello,04:00:00,39.7964382,-104.8151649
8843,Sunday,westwood,08:00:00,39.7028757,-105.0263741
8844,Sunday,windsor,12:00:00,39.706844,-104.8693577
8845,Friday,cbd,08:00:00,39.7467381,-104.9911265
8846,Sunday,goldsmith,04:00:00,39.6757474,-104.9199828
8847,Friday,ruby-hill,08:00:00,39.6830408,-105.0243263
8848,Saturday,civic-center,04:00:00,39.7350087,-104.9920294
8849,Saturday,speer,08:00:00,39.7140041,-104.9818588
8850,Friday,baker,12:00:00,39.7253998,-104.9944668
8851,Sunday,globeville,08:00:00,39.7778589,-104.9787468
8852,Tuesday,bear-valley,12:00:00,39.652057,-105.0602927
8853,Monday,kennedy,08:00:00,39.6587107,-104.8523432
8854,Monday,bear-valley,12:00:00,39.6674513,-105.0786006
8855,Wednesday,cherry-creek,12:00:00,39.7162155,-104.9512928
8856,Wednesday,berkeley,08:00:00,39.7721293,-105.0322707
8857,Tuesday,mar-lee,08:00:00,39.6834219,-105.0464204
8858,Tuesday,hale,08:00:00,39.7357868,-104.940252
8859,Monday,windsor,08:00:00,39.7060163,-104.8757841
8860,Tuesday,clayton,12:00:00,39.771825,-104.9509998
8861,Wednesday,elyria-swansea,04:00:00,39.7932315,-104.9490493
8862,Friday,bear-valley,12:00:00,39.6625385,-105.0676295
8863,Sunday,five-points,16:00:00,39.7620655,-104.9938431
8864,Wednesday,baker,16:00:00,39.7256384,-104.9874363
8865,Thursday,west-colfax,08:00:00,39.7422497,-105.0391305
8866,Friday,globeville,12:00:00,39.7753003,-104.9856039
8867,Sunday,hampden-south,12:00:00,39.6521281,-104.9164381
8868,Tuesday,civic-center,08:00:00,39.7397729,-104.9935737
8869,Sunday,westwood,16:00:00,39.6974495,-105.0370401
8870,Sunday,harvey-park,12:00:00,39.6719026,-105.0500153
8871,Sunday,capitol-hill,12:00:00,39.7273424,-104.9822438
8872,Friday,five-points,04:00:00,39.7647125,-104.9751522
8873,Friday,lincoln-park,04:00:00,39.7280757,-104.9904797
8874,Monday,gateway-green-valley-ranch,16:00:00,39.7971595,-104.7475632
8875,Thursday,college-view-south-platte,16:00:00,39.6788066,-105.0067861
8876,Sunday,cbd,12:00:00,39.7457024,-104.9877911
8877,Thursday,lincoln-park,08:00:00,39.7280757,-104.9904797
8878,Friday,sunnyside,04:00:00,39.7778806,-105.0067294
8879,Thursday,cbd,08:00:00,39.7412293,-104.9926173
8880,Thursday,sunnyside,04:00:00,39.770655,-105.0014796
8881,Friday,five-points,04:00:00,39.7598058,-104.9842556
8882,Friday,five-points,04:00:00,39.7605668,-104.9825249
8883,Friday,five-points,04:00:00,39.7609624,-104.9807043
8884,Sunday,cbd,12:00:00,39.7469853,-104.9905272
8885,Sunday,hampden,16:00:00,39.6536735,-104.8936204
8886,Sunday,union-station,04:00:00,39.7494531,-104.9994395
8887,Tuesday,lincoln-park,12:00:00,39.7356199,-104.9962563
8888,Friday,globeville,12:00:00,39.7875646,-104.9809022
8889,Friday,college-view-south-platte,12:00:00,39.6782628,-105.0186422
8890,Tuesday,clayton,12:00:00,39.771825,-104.9509998
8891,Wednesday,bear-valley,12:00:00,39.6625385,-105.0676295
8892,Saturday,overland,08:00:00,39.6945748,-104.9898487
8893,Saturday,baker,12:00:00,39.7060472,-104.9904157
8894,Wednesday,civic-center,08:00:00,39.7350087,-104.9920294
8895,Tuesday,washington-virginia-vale,12:00:00,39.7019399,-104.9137386
8896,Tuesday,city-park-west,12:00:00,39.7467556,-104.9677863
8897,Monday,athmar-park,04:00:00,39.700448,-105.0180706
8898,Monday,cheesman-park,04:00:00,39.7328302,-104.9662564
8899,Friday,cheesman-park,08:00:00,39.7365967,-104.9638489
8900,Sunday,union-station,16:00:00,39.7529432,-104.9926001
8901,Sunday,montbello,08:00:00,39.7973914,-104.8310248
8902,Monday,capitol-hill,12:00:00,39.7335251,-104.9779741
8903,Monday,capitol-hill,12:00:00,39.7317609,-104.9732761
8904,Tuesday,hale,12:00:00,39.7362263,-104.9249444
8905,Tuesday,country-club,12:00:00,39.7287079,-104.9634861
8906,Thursday,mar-lee,16:00:00,39.6919491,-105.0304242
8907,Tuesday,marston,12:00:00,39.6651573,-105.2061968
8908,Monday,stapleton,12:00:00,39.7548837,-104.8546204
8909,Monday,cole,08:00:00,39.765346,-104.9731803
8910,Wednesday,auraria,08:00:00,39.7459782,-105.006744
8911,Sunday,hale,12:00:00,39.7339422,-104.9403094
8912,Thursday,capitol-hill,08:00:00,39.7322889,-104.9833842
8913,Thursday,sun-valley,12:00:00,39.7318403,-105.0200594
8914,Thursday,five-points,12:00:00,39.7591325,-104.9841076
8915,Saturday,jefferson-park,16:00:00,39.7543103,-105.01739099999999
8916,Sunday,jefferson-park,08:00:00,39.7489822,-105.0168195
8917,Saturday,north-capitol-hill,08:00:00,39.7406368,-104.9782981
8918,Thursday,elyria-swansea,12:00:00,39.7817319,-104.9479192
8919,Monday,virginia-village,12:00:00,39.6927455,-104.9361391
8920,Thursday,five-points,08:00:00,39.7534516,-104.9857641
8921,Friday,windsor,08:00:00,39.7096899,-104.89158300000001
8922,Friday,west-colfax,12:00:00,39.7458557,-105.0346152
8923,Friday,jefferson-park,12:00:00,39.7553989,-105.0231383
8924,Tuesday,west-highland,08:00:00,39.7589201,-105.0297302
8925,Saturday,sloan-lake,12:00:00,39.7546257,-105.0295101
8926,Thursday,berkeley,04:00:00,39.7702808,-105.0396755
8927,Monday,capitol-hill,12:00:00,39.7352222,-104.9805749
8928,Wednesday,five-points,12:00:00,39.7546822,-104.9871814
8929,Wednesday,five-points,12:00:00,39.7607203,-104.9793402
8930,Thursday,dia,08:00:00,39.851926,-104.6740448
8931,Monday,hilltop,12:00:00,39.7221477,-104.9378367
8932,Friday,hampden,04:00:00,39.6584073,-104.8996532
8933,Saturday,east-colfax,12:00:00,39.7369648,-104.893231
8934,Tuesday,five-points,04:00:00,39.7646479,-104.9797735
8935,Saturday,five-points,12:00:00,39.7629585,-104.9813974
8936,Tuesday,ruby-hill,12:00:00,39.6901971,-105.012754
8937,Tuesday,capitol-hill,08:00:00,39.734347,-104.9819325
8938,Tuesday,north-capitol-hill,04:00:00,39.7404747,-104.98323500000001
8939,Wednesday,hampden-south,04:00:00,39.6378732,-104.8913742
8940,Wednesday,hampden,12:00:00,39.6557886,-104.8843428
8941,Monday,north-park-hill,16:00:00,39.7554503,-104.9113706
8942,Monday,baker,08:00:00,39.7257056,-104.9985744
8943,Friday,university-hills,04:00:00,39.6757268,-104.9395052
8944,Sunday,gateway-green-valley-ranch,04:00:00,39.7916774,-104.7685149
8945,Friday,washington-virginia-vale,12:00:00,39.7066217,-104.909015
8946,Thursday,westwood,12:00:00,39.7079107,-105.0423594
8947,Thursday,sunnyside,12:00:00,39.7796433,-105.0035113
8948,Thursday,five-points,08:00:00,39.7556715,-104.9905815
8949,Sunday,west-colfax,12:00:00,39.7439566,-105.0375688
8950,Monday,sunnyside,12:00:00,39.7814699,-105.0096609
8951,Monday,civic-center,12:00:00,39.7312918,-104.9876368
8952,Tuesday,westwood,08:00:00,39.7000288,-105.0277473
8953,Tuesday,west-highland,08:00:00,39.7618615,-105.0390585
8954,Sunday,westwood,04:00:00,39.7033712,-105.0280696
8955,Wednesday,north-capitol-hill,12:00:00,39.742246,-104.9790186
8956,Wednesday,baker,12:00:00,39.7238469,-104.9896181
8957,Wednesday,baker,12:00:00,39.7238469,-104.9896181
8958,Wednesday,west-colfax,12:00:00,39.7365727,-105.0322305
8959,Wednesday,cole,12:00:00,39.767695,-104.9692993
8960,Wednesday,harvey-park,08:00:00,39.6751691,-105.0615264
8961,Saturday,barnum,16:00:00,39.7245281,-105.03126200000001
8962,Sunday,south-park-hill,12:00:00,39.7508218,-104.9108333
8963,Sunday,west-colfax,08:00:00,39.7392736,-105.0314195
8964,Friday,ruby-hill,12:00:00,39.6851686,-105.0243687
8965,Saturday,college-view-south-platte,08:00:00,39.6600325,-105.0243934
8966,Saturday,civic-center,12:00:00,39.7350087,-104.9920294
8967,Saturday,athmar-park,12:00:00,39.7025506,-105.0133293
8968,Friday,lincoln-park,08:00:00,39.7280757,-104.9904797
8969,Thursday,sun-valley,04:00:00,39.7331861,-105.0208893
8970,Thursday,university-hills,04:00:00,39.6756518,-104.9399001
8971,Thursday,barnum-west,12:00:00,39.7187852,-105.0488792
8972,Friday,lincoln-park,04:00:00,39.7381387,-104.9991611
8973,Friday,west-colfax,12:00:00,39.7403506,-105.0463474
8974,Sunday,sloan-lake,16:00:00,39.7530374,-105.0487585
8975,Sunday,union-station,08:00:00,39.7517305,-104.9946682
8976,Sunday,stapleton,12:00:00,39.7662092,-104.9016186
8977,Tuesday,baker,12:00:00,39.7238491,-104.9888537
8978,Tuesday,baker,12:00:00,39.7238491,-104.9888537
8979,Friday,lincoln-park,04:00:00,39.7280757,-104.9904797
8980,Thursday,hampden-south,16:00:00,39.6432019,-104.8993464
8981,Saturday,cherry-creek,08:00:00,39.7241328,-104.9407858
8982,Monday,lincoln-park,16:00:00,39.7375378,-104.9979493
8983,Monday,west-colfax,12:00:00,39.7387897,-105.0291718
8984,Monday,valverde,16:00:00,39.7150712,-105.0218626
8985,Tuesday,elyria-swansea,08:00:00,39.7752321,-104.942278
8986,Tuesday,harvey-park-south,04:00:00,39.6663131,-105.0514436
8987,Friday,cbd,08:00:00,39.746243,-104.9960271
8988,Friday,congress-park,04:00:00,39.7385707,-104.9590689
8989,Thursday,lincoln-park,12:00:00,39.731349,-104.9945199
8990,Tuesday,north-capitol-hill,08:00:00,39.740887,-104.9796084
8991,Tuesday,university,12:00:00,39.6708573,-104.9637826
8992,Tuesday,rosedale,08:00:00,39.6775557,-104.9796231
8993,Friday,washington-park-west,08:00:00,39.7018905,-104.9765994
8994,Wednesday,speer,12:00:00,39.7214902,-104.9817964
8995,Wednesday,montbello,08:00:00,39.7768902,-104.8344688
8996,Friday,capitol-hill,16:00:00,39.7308278,-104.9826021
8997,Thursday,sloan-lake,04:00:00,39.7556256,-105.038004
8998,Thursday,valverde,12:00:00,39.7231541,-105.0247476
8999,Tuesday,south-park-hill,12:00:00,39.7417633,-104.9077374
9000,Friday,villa-park,12:00:00,39.7323086,-105.0525149
9001,Friday,west-colfax,04:00:00,39.7402196,-105.0515577
9002,Wednesday,villa-park,12:00:00,39.7312042,-105.03254
9003,Monday,cbd,12:00:00,39.7402328,-104.9919951
9004,Thursday,belcaro,04:00:00,39.7081198,-104.9414324
9005,Tuesday,auraria,12:00:00,39.7412649,-105.0061655
9006,Friday,city-park,04:00:00,39.7429046,-104.9594871
9007,Saturday,lincoln-park,04:00:00,39.7264805,-104.989798
9008,Sunday,harvey-park,04:00:00,39.6804678,-105.0289377
9009,Sunday,windsor,04:00:00,39.7082552,-104.8917838
9010,Tuesday,north-capitol-hill,08:00:00,39.7424621,-104.9751338
9011,Wednesday,cbd,12:00:00,39.741702000000004,-104.9883004
9012,Tuesday,westwood,12:00:00,39.7045263,-105.0424881
9013,Sunday,westwood,04:00:00,39.7000996,-105.0372678
9014,Sunday,lincoln-park,08:00:00,39.7280757,-104.9904797
9015,Thursday,villa-park,04:00:00,39.7270352,-105.0489897
9016,Thursday,globeville,04:00:00,39.7875646,-104.9809022
9017,Wednesday,harvey-park,08:00:00,39.6760184,-105.0257204
9018,Wednesday,northeast-park-hill,12:00:00,39.7648115,-104.9297434
9019,Wednesday,capitol-hill,12:00:00,39.7335119,-104.9750087
9020,Tuesday,globeville,12:00:00,39.7778589,-104.9787468
9021,Tuesday,globeville,12:00:00,39.7778589,-104.9787468
9022,Monday,union-station,08:00:00,39.7548928,-105.0023421
9023,Thursday,city-park-west,12:00:00,39.7403223,-104.9651006
9024,Thursday,cory-merrill,12:00:00,39.6929561,-104.94811299999999
9025,Thursday,stapleton,12:00:00,39.7679757,-104.8651721
9026,Thursday,villa-park,08:00:00,39.7290686,-105.0277758
9027,Thursday,congress-park,12:00:00,39.7389981,-104.9594781
9028,Thursday,north-capitol-hill,12:00:00,39.7445393,-104.97801299999999
9029,Friday,cherry-creek,08:00:00,39.7174225,-104.9475721
9030,Wednesday,lowry-field,16:00:00,39.721914,-104.9026825
9031,Sunday,five-points,04:00:00,39.7538878,-104.99138400000001
9032,Friday,goldsmith,12:00:00,39.677636,-104.9215979
9033,Wednesday,skyland,12:00:00,39.7589241,-104.9420307
9034,Wednesday,highland,12:00:00,39.7619102,-105.0203373
9035,Wednesday,bear-valley,12:00:00,39.6625385,-105.0676295
9036,Sunday,north-park-hill,08:00:00,39.7572802,-104.9155452
9037,Saturday,sunnyside,08:00:00,39.7823356,-105.0059402
9038,Saturday,hampden,12:00:00,39.6536984,-104.8968486
9039,Wednesday,stapleton,08:00:00,39.7858444,-104.8959391
9040,Friday,sloan-lake,12:00:00,39.7541895,-105.0365054
9041,Wednesday,baker,16:00:00,39.7256384,-104.9874363
9042,Friday,west-colfax,08:00:00,39.7458557,-105.0346152
9043,Wednesday,hampden,16:00:00,39.6613811,-104.8901688
9044,Saturday,athmar-park,12:00:00,39.7091829,-105.0165747
9045,Monday,montbello,08:00:00,39.7799529,-104.810914
9046,Sunday,wellshire,12:00:00,39.661966,-104.9415615
9047,Monday,north-park-hill,04:00:00,39.7598804,-104.9353253
9048,Monday,baker,08:00:00,39.7255206,-105.0133584
9049,Monday,gateway-green-valley-ranch,08:00:00,39.7856488,-104.7814341
9050,Sunday,college-view-south-platte,08:00:00,39.677646,-104.999781
9051,Monday,capitol-hill,16:00:00,39.7336165,-104.9781405
9052,Sunday,five-points,08:00:00,39.7703469,-104.97356599999999
9053,Saturday,east-colfax,04:00:00,39.7407212,-104.8960717
9054,Wednesday,five-points,08:00:00,39.7543232,-104.9860779
9055,Wednesday,overland,04:00:00,39.6810013,-104.9877943
9056,Thursday,athmar-park,04:00:00,39.7099919,-105.0057814
9057,Wednesday,montbello,12:00:00,39.7857036,-104.8259803
9058,Sunday,union-station,04:00:00,39.7573868,-105.0020114
9059,Saturday,indian-creek,08:00:00,39.6868191,-104.8970117
9060,Monday,cbd,08:00:00,39.7424744,-104.9878929
9061,Monday,barnum,12:00:00,39.71562,-105.0279019
9062,Wednesday,north-park-hill,12:00:00,39.7529389,-104.9054627
9063,Wednesday,speer,04:00:00,39.7240115,-104.9845472
9064,Wednesday,civic-center,04:00:00,39.7272745,-104.9874173
9065,Wednesday,civic-center,04:00:00,39.7272745,-104.9874173
9066,Tuesday,speer,12:00:00,39.7237376,-104.9729168
9067,Tuesday,elyria-swansea,08:00:00,39.7896572,-104.9484689
9068,Tuesday,university,08:00:00,39.6791169,-104.9611294
9069,Tuesday,sloan-lake,04:00:00,39.7468703,-105.0343382
9070,Wednesday,capitol-hill,16:00:00,39.7353368,-104.9748386
9071,Sunday,union-station,12:00:00,39.7498766,-104.9983198
9072,Thursday,college-view-south-platte,08:00:00,39.6726115,-105.0176223
9073,Monday,virginia-village,04:00:00,39.6928062,-104.9282318
9074,Monday,capitol-hill,12:00:00,39.7300454,-104.9844922
9075,Monday,montbello,12:00:00,39.7732077,-104.810902
9076,Friday,five-points,04:00:00,39.7608613,-104.98082600000001
9077,Monday,northeast-park-hill,12:00:00,39.7664845,-104.90501699999999
9078,Friday,stapleton,16:00:00,39.7912244,-104.8915406
9079,Tuesday,virginia-village,16:00:00,39.6836741,-104.9240709
9080,Monday,windsor,04:00:00,39.6972284,-104.8989515
9081,Thursday,dia,08:00:00,39.8537628,-104.673699
9082,Sunday,fort-logan,16:00:00,39.6514427,-105.0389522
9083,Wednesday,hampden,16:00:00,39.6536735,-104.8936204
9084,Saturday,congress-park,12:00:00,39.7398056,-104.9459983
9085,Wednesday,capitol-hill,12:00:00,39.7381198,-104.9839848
9086,Wednesday,valverde,04:00:00,39.7124091,-105.0093936
9087,Thursday,lowry-field,16:00:00,39.7220622,-104.9005091
9088,Sunday,sunnyside,04:00:00,39.7731592,-105.0248355
9089,Monday,cbd,16:00:00,39.7438772,-104.9891522
9090,Tuesday,montbello,12:00:00,39.7973807,-104.8301138
9091,Monday,westwood,12:00:00,39.7081606,-105.0459157
9092,Tuesday,five-points,08:00:00,39.7546983,-104.9883656
9093,Wednesday,jefferson-park,16:00:00,39.7556664,-105.0160408
9094,Tuesday,gateway-green-valley-ranch,12:00:00,39.7829875,-104.7474201
9095,Tuesday,highland,12:00:00,39.7679896,-105.0146644
9096,Wednesday,stapleton,04:00:00,39.786194,-104.8886736
9097,Wednesday,north-capitol-hill,08:00:00,39.7410543,-104.9814491
9098,Friday,gateway-green-valley-ranch,04:00:00,39.7978672,-104.7385088
9099,Sunday,berkeley,16:00:00,39.7737232,-105.0431679
9100,Monday,virginia-village,12:00:00,39.684031,-104.9342442
9101,Saturday,sunnyside,12:00:00,39.773229,-104.9986507
9102,Thursday,elyria-swansea,04:00:00,39.7867062,-104.9537976
9103,Thursday,five-points,04:00:00,39.7598957,-104.9778809
9104,Wednesday,east-colfax,08:00:00,39.7400103,-104.8998508
9105,Wednesday,stapleton,12:00:00,39.7784211,-104.9034356
9106,Tuesday,stapleton,08:00:00,39.7483272,-104.8926454
9107,Wednesday,washington-park,12:00:00,39.6921377,-104.9665019
9108,Thursday,windsor,12:00:00,39.7076998,-104.8697303
9109,Thursday,montbello,12:00:00,39.7829345,-104.852551
9110,Thursday,lowry-field,12:00:00,39.728744,-104.8860881
9111,Saturday,union-station,16:00:00,39.751218,-105.000028
9112,Saturday,capitol-hill,04:00:00,39.736791,-104.9808584
9113,Saturday,barnum-west,04:00:00,39.7162969,-105.0514547
9114,Monday,mar-lee,08:00:00,39.6907149,-105.0259196
9115,Wednesday,stapleton,12:00:00,39.7566136,-104.8987554
9116,Monday,valverde,04:00:00,39.7125757,-105.0218476
9117,Monday,westwood,04:00:00,39.7065897,-105.0290254
9118,Monday,west-colfax,12:00:00,39.7407255,-105.0517607
9119,Monday,north-capitol-hill,12:00:00,39.7418395,-104.9808424
9120,Monday,ruby-hill,12:00:00,39.6929463,-105.0064487
9121,Sunday,capitol-hill,04:00:00,39.7274027,-104.9859693
