,day_of_week,NEIGHBORHOOD_ID,TIME
23769,Thursday,lincoln-park,23:59:00
66759,Monday,city-park,12:00:00
51580,Wednesday,mar-lee,20:00:00
82626,Thursday,berkeley,08:00:00
79800,Thursday,west-colfax,16:00:00
9191,Wednesday,hampden-south,16:00:00
56692,Wednesday,cheesman-park,20:00:00
42365,Monday,east-colfax,16:00:00
41154,Thursday,barnum,20:00:00
59370,Thursday,westwood,20:00:00
56338,Monday,five-points,20:00:00
27304,Thursday,westwood,20:00:00
34963,Sunday,west-colfax,20:00:00
25048,Monday,dia,16:00:00
41590,Tuesday,cole,20:00:00
78499,Friday,westwood,12:00:00
13332,Tuesday,baker,23:59:00
1074,Saturday,northeast-park-hill,20:00:00
44161,Friday,villa-park,20:00:00
1217,Saturday,montbello,20:00:00
62005,Monday,west-colfax,12:00:00
87438,Friday,union-station,12:00:00
20826,Monday,five-points,16:00:00
20428,Tuesday,east-colfax,04:00:00
33108,Friday,gateway-green-valley-ranch,20:00:00
66570,Sunday,college-view-south-platte,16:00:00
45399,Monday,east-colfax,20:00:00
25134,Friday,dia,16:00:00
9197,Wednesday,five-points,23:59:00
75846,Thursday,harvey-park,12:00:00
43909,Thursday,baker,04:00:00
63858,Thursday,cbd,12:00:00
27333,Monday,villa-park,23:59:00
87432,Saturday,athmar-park,08:00:00
77012,Tuesday,ruby-hill,16:00:00
23438,Sunday,baker,16:00:00
80202,Thursday,stapleton,16:00:00
23188,Sunday,elyria-swansea,16:00:00
64693,Saturday,cole,04:00:00
43717,Sunday,chaffee-park,16:00:00
76711,Saturday,cherry-creek,08:00:00
89385,Friday,gateway-green-valley-ranch,16:00:00
34252,Wednesday,stapleton,20:00:00
86326,Friday,barnum,16:00:00
66158,Tuesday,city-park,04:00:00
40454,Tuesday,five-points,16:00:00
51648,Friday,capitol-hill,16:00:00
50927,Sunday,lincoln-park,23:59:00
44614,Monday,sun-valley,16:00:00
16321,Sunday,east-colfax,23:59:00
92011,Wednesday,civic-center,12:00:00
37772,Thursday,ruby-hill,16:00:00
56714,Thursday,athmar-park,04:00:00
68374,Sunday,regis,16:00:00
88717,Tuesday,barnum,16:00:00
14379,Wednesday,civic-center,16:00:00
512,Thursday,east-colfax,23:59:00
90099,Monday,sunnyside,04:00:00
20462,Monday,stapleton,16:00:00
75221,Thursday,west-highland,16:00:00
5059,Saturday,gateway-green-valley-ranch,23:59:00
27274,Tuesday,baker,20:00:00
92810,Sunday,barnum,04:00:00
64629,Friday,city-park-west,08:00:00
42071,Friday,windsor,16:00:00
23937,Sunday,westwood,23:59:00
31559,Thursday,montbello,23:59:00
82712,Tuesday,valverde,12:00:00
64254,Tuesday,civic-center,08:00:00
93718,Sunday,bear-valley,12:00:00
77872,Wednesday,stapleton,12:00:00
56424,Wednesday,whittier,20:00:00
42817,Friday,barnum,23:59:00
8677,Friday,villa-park,23:59:00
87659,Sunday,athmar-park,16:00:00
30972,Sunday,five-points,20:00:00
85172,Thursday,stapleton,12:00:00
62291,Friday,baker,16:00:00
88769,Wednesday,sloan-lake,12:00:00
60255,Friday,civic-center,20:00:00
41547,Friday,bear-valley,23:59:00
8825,Sunday,cbd,04:00:00
48789,Wednesday,capitol-hill,20:00:00
50093,Wednesday,elyria-swansea,20:00:00
77770,Tuesday,virginia-village,16:00:00
64920,Friday,auraria,16:00:00
75641,Thursday,stapleton,12:00:00
68268,Saturday,college-view-south-platte,04:00:00
35158,Sunday,sun-valley,20:00:00
43424,Friday,harvey-park,20:00:00
59717,Sunday,west-highland,20:00:00
16353,Wednesday,five-points,23:59:00
42894,Wednesday,dia,20:00:00
15516,Monday,harvey-park-south,16:00:00
79253,Wednesday,villa-park,16:00:00
26531,Sunday,elyria-swansea,16:00:00
9006,Sunday,whittier,23:59:00
54727,Thursday,north-capitol-hill,23:59:00
46609,Tuesday,north-capitol-hill,20:00:00
26134,Monday,west-colfax,20:00:00
92288,Tuesday,dia,08:00:00
61573,Wednesday,civic-center,12:00:00
12011,Monday,east-colfax,23:59:00
17195,Friday,lincoln-park,23:59:00
63391,Tuesday,east-colfax,12:00:00
82794,Friday,westwood,16:00:00
44831,Saturday,barnum-west,23:59:00
50022,Tuesday,villa-park,23:59:00
47073,Monday,washington-virginia-vale,20:00:00
57790,Friday,south-park-hill,16:00:00
31203,Saturday,five-points,23:59:00
84732,Sunday,east-colfax,12:00:00
53375,Friday,civic-center,23:59:00
60775,Thursday,mar-lee,16:00:00
86777,Tuesday,harvey-park,16:00:00
51667,Friday,civic-center,23:59:00
40791,Wednesday,villa-park,23:59:00
57158,Friday,five-points,23:59:00
74066,Monday,stapleton,12:00:00
69732,Tuesday,montbello,08:00:00
67778,Thursday,hampden,04:00:00
15354,Saturday,regis,23:59:00
61145,Friday,cbd,08:00:00
67080,Friday,athmar-park,04:00:00
30646,Thursday,washington-virginia-vale,20:00:00
19644,Wednesday,berkeley,23:59:00
82139,Sunday,capitol-hill,16:00:00
9287,Wednesday,baker,16:00:00
563,Monday,skyland,16:00:00
45501,Saturday,five-points,23:59:00
1166,Sunday,capitol-hill,16:00:00
3907,Thursday,jefferson-park,16:00:00
34887,Sunday,virginia-village,20:00:00
2379,Sunday,athmar-park,23:59:00
45219,Monday,athmar-park,23:59:00
51895,Thursday,washington-virginia-vale,23:59:00
14737,Monday,montbello,23:59:00
1683,Friday,montbello,20:00:00
68995,Wednesday,athmar-park,12:00:00
50795,Tuesday,five-points,20:00:00
15961,Saturday,baker,20:00:00
29918,Wednesday,montbello,23:59:00
12716,Monday,five-points,20:00:00
42617,Thursday,stapleton,20:00:00
76318,Saturday,baker,04:00:00
52299,Friday,auraria,23:59:00
49256,Tuesday,athmar-park,16:00:00
46566,Thursday,cbd,04:00:00
41258,Friday,stapleton,16:00:00
4027,Friday,cbd,20:00:00
94462,Saturday,northeast-park-hill,16:00:00
23528,Friday,capitol-hill,20:00:00
10578,Sunday,union-station,20:00:00
88825,Friday,country-club,04:00:00
65645,Tuesday,gateway-green-valley-ranch,04:00:00
25316,Thursday,west-colfax,20:00:00
72973,Friday,five-points,08:00:00
60194,Friday,union-station,23:59:00
77269,Thursday,capitol-hill,12:00:00
38226,Tuesday,east-colfax,16:00:00
26574,Friday,capitol-hill,20:00:00
81257,Monday,five-points,16:00:00
7956,Thursday,stapleton,23:59:00
46516,Sunday,north-park-hill,23:59:00
47456,Friday,west-colfax,20:00:00
82158,Friday,westwood,12:00:00
20503,Monday,skyland,23:59:00
25292,Friday,civic-center,16:00:00
84437,Tuesday,baker,04:00:00
282,Saturday,stapleton,04:00:00
89894,Thursday,valverde,12:00:00
24644,Sunday,north-capitol-hill,23:59:00
14080,Friday,city-park-west,23:59:00
5211,Friday,five-points,20:00:00
64163,Tuesday,cbd,08:00:00
33945,Tuesday,northeast-park-hill,16:00:00
51920,Sunday,westwood,20:00:00
93776,Sunday,globeville,08:00:00
19337,Tuesday,northeast-park-hill,16:00:00
93199,Friday,east-colfax,04:00:00
47334,Friday,washington-park-west,20:00:00
68075,Tuesday,baker,04:00:00
67160,Tuesday,northeast-park-hill,04:00:00
82233,Tuesday,north-park-hill,08:00:00
92394,Saturday,westwood,12:00:00
42922,Sunday,cbd,23:59:00
49739,Saturday,stapleton,23:59:00
94280,Monday,regis,08:00:00
56535,Saturday,northeast-park-hill,16:00:00
35184,Thursday,west-colfax,23:59:00
22883,Friday,civic-center,16:00:00
5178,Thursday,cheesman-park,16:00:00
13716,Tuesday,berkeley,16:00:00
83723,Wednesday,chaffee-park,12:00:00
66045,Thursday,speer,16:00:00
82305,Sunday,valverde,16:00:00
90236,Monday,east-colfax,12:00:00
7144,Thursday,north-capitol-hill,16:00:00
38165,Sunday,marston,16:00:00
49836,Wednesday,civic-center,23:59:00
20670,Sunday,lincoln-park,20:00:00
70984,Saturday,lincoln-park,04:00:00
67177,Thursday,stapleton,12:00:00
3327,Friday,washington-virginia-vale,20:00:00
43433,Monday,east-colfax,16:00:00
70456,Friday,five-points,04:00:00
8810,Monday,hampden,20:00:00
68815,Tuesday,north-park-hill,16:00:00
59884,Thursday,five-points,20:00:00
2732,Tuesday,sun-valley,23:59:00
57971,Wednesday,montbello,16:00:00
47551,Friday,union-station,16:00:00
66553,Wednesday,globeville,12:00:00
27645,Sunday,montbello,16:00:00
13115,Tuesday,athmar-park,20:00:00
36413,Tuesday,montbello,20:00:00
69140,Thursday,stapleton,08:00:00
27012,Saturday,washington-park-west,20:00:00
21646,Thursday,civic-center,04:00:00
22166,Wednesday,hale,23:59:00
75215,Saturday,cbd,04:00:00
10066,Monday,elyria-swansea,20:00:00
51712,Friday,north-park-hill,23:59:00
19209,Wednesday,cbd,23:59:00
56675,Friday,sun-valley,20:00:00
80522,Tuesday,gateway-green-valley-ranch,12:00:00
28294,Thursday,north-park-hill,20:00:00
59877,Wednesday,valverde,04:00:00
43977,Sunday,college-view-south-platte,23:59:00
80161,Saturday,five-points,12:00:00
81797,Tuesday,westwood,12:00:00
75429,Sunday,montbello,16:00:00
16500,Wednesday,capitol-hill,04:00:00
39380,Tuesday,stapleton,20:00:00
46642,Saturday,westwood,23:59:00
33850,Saturday,college-view-south-platte,16:00:00
43848,Thursday,washington-virginia-vale,04:00:00
71868,Friday,barnum,04:00:00
53594,Sunday,overland,16:00:00
59604,Monday,west-colfax,20:00:00
73010,Saturday,dia,12:00:00
71733,Thursday,ruby-hill,16:00:00
78205,Friday,west-colfax,12:00:00
53149,Friday,washington-park-west,16:00:00
26616,Monday,montbello,16:00:00
76157,Thursday,elyria-swansea,12:00:00
15143,Saturday,east-colfax,23:59:00
16527,Friday,goldsmith,20:00:00
80816,Friday,civic-center,08:00:00
45011,Thursday,country-club,16:00:00
45187,Thursday,lowry-field,20:00:00
20359,Friday,capitol-hill,23:59:00
75603,Wednesday,east-colfax,12:00:00
49368,Tuesday,virginia-village,20:00:00
13578,Wednesday,capitol-hill,23:59:00
88374,Sunday,stapleton,12:00:00
19309,Friday,goldsmith,16:00:00
42626,Tuesday,elyria-swansea,16:00:00
36541,Wednesday,mar-lee,16:00:00
34145,Wednesday,highland,16:00:00
52783,Friday,auraria,20:00:00
4500,Wednesday,east-colfax,20:00:00
74337,Friday,barnum-west,04:00:00
30493,Thursday,overland,20:00:00
51492,Wednesday,northeast-park-hill,16:00:00
35392,Tuesday,harvey-park,04:00:00
43590,Tuesday,montbello,16:00:00
94662,Tuesday,union-station,12:00:00
92303,Saturday,bear-valley,04:00:00
28948,Friday,cole,20:00:00
86640,Saturday,baker,16:00:00
35688,Sunday,college-view-south-platte,23:59:00
63628,Wednesday,platt-park,04:00:00
49356,Tuesday,clayton,20:00:00
