Friday,college-view-south-platte,04:00:00,property
Friday,college-view-south-platte,23:59:00,other
Friday,college-view-south-platte,08:00:00,property
Monday,college-view-south-platte,20:00:00,other
Monday,college-view-south-platte,16:00:00,other
Monday,college-view-south-platte,12:00:00,property
Monday,college-view-south-platte,04:00:00,property
Monday,college-view-south-platte,23:59:00,other
Monday,college-view-south-platte,08:00:00,property
Wednesday,college-view-south-platte,20:00:00,drug-alcohol
Wednesday,college-view-south-platte,16:00:00,drug-alcohol
Wednesday,college-view-south-platte,12:00:00,drug-alcohol
Wednesday,college-view-south-platte,04:00:00,property
Wednesday,college-view-south-platte,23:59:00,drug-alcohol
Wednesday,college-view-south-platte,08:00:00,property
Saturday,college-view-south-platte,20:00:00,other
Saturday,college-view-south-platte,16:00:00,other
Saturday,college-view-south-platte,12:00:00,other
Saturday,college-view-south-platte,04:00:00,property
Saturday,college-view-south-platte,23:59:00,other
Saturday,college-view-south-platte,08:00:00,property
Tuesday,college-view-south-platte,20:00:00,drug-alcohol
Tuesday,college-view-south-platte,16:00:00,drug-alcohol
Tuesday,college-view-south-platte,12:00:00,drug-alcohol
Tuesday,college-view-south-platte,04:00:00,property
Tuesday,college-view-south-platte,23:59:00,drug-alcohol
Tuesday,college-view-south-platte,08:00:00,property
Thursday,west-highland,20:00:00,property
Thursday,west-highland,16:00:00,property
Thursday,west-highland,12:00:00,property
Thursday,west-highland,04:00:00,property
Thursday,west-highland,23:59:00,other
Thursday,west-highland,08:00:00,property
Sunday,west-highland,20:00:00,property
Sunday,west-highland,16:00:00,property
Sunday,west-highland,12:00:00,property
Sunday,west-highland,04:00:00,property
Sunday,west-highland,23:59:00,other
Sunday,west-highland,08:00:00,property
Friday,west-highland,20:00:00,property
Friday,west-highland,16:00:00,property
Friday,west-highland,12:00:00,property
Friday,west-highland,04:00:00,property
Friday,west-highland,23:59:00,other
Friday,west-highland,08:00:00,property
Monday,west-highland,20:00:00,property
Monday,west-highland,16:00:00,property
Monday,west-highland,12:00:00,property
Monday,west-highland,04:00:00,property
Monday,west-highland,23:59:00,other
Monday,west-highland,08:00:00,property
Wednesday,west-highland,20:00:00,property
Wednesday,west-highland,16:00:00,property
Wednesday,west-highland,12:00:00,property
Wednesday,west-highland,04:00:00,property
Wednesday,west-highland,23:59:00,other
Wednesday,west-highland,08:00:00,property
Saturday,west-highland,20:00:00,property
Saturday,west-highland,16:00:00,property
Saturday,west-highland,12:00:00,property
Saturday,west-highland,04:00:00,property
Saturday,west-highland,23:59:00,other
Saturday,west-highland,08:00:00,property
Tuesday,west-highland,20:00:00,property
Tuesday,west-highland,16:00:00,property
Tuesday,west-highland,12:00:00,property
Tuesday,west-highland,04:00:00,property
Tuesday,west-highland,23:59:00,other
Tuesday,west-highland,08:00:00,property
Thursday,westwood,20:00:00,property
Thursday,westwood,16:00:00,property
Thursday,westwood,12:00:00,property
Thursday,westwood,04:00:00,property
Thursday,westwood,23:59:00,other
Thursday,westwood,08:00:00,property
Sunday,westwood,20:00:00,property
Sunday,westwood,16:00:00,property
Sunday,westwood,12:00:00,property
Sunday,westwood,04:00:00,property
Sunday,westwood,23:59:00,other
Sunday,westwood,08:00:00,property
Friday,westwood,20:00:00,property
Friday,westwood,16:00:00,property
Friday,westwood,12:00:00,property
Friday,westwood,04:00:00,property
Friday,westwood,23:59:00,other
Friday,westwood,08:00:00,property
Monday,westwood,20:00:00,property
Monday,westwood,16:00:00,property
Monday,westwood,12:00:00,property
Monday,westwood,04:00:00,property
Monday,westwood,23:59:00,other
Monday,westwood,08:00:00,property
Wednesday,westwood,20:00:00,property
Wednesday,westwood,16:00:00,property
Wednesday,westwood,12:00:00,property
Wednesday,westwood,04:00:00,property
Wednesday,westwood,23:59:00,other
Wednesday,westwood,08:00:00,property
Saturday,westwood,20:00:00,property
Saturday,westwood,16:00:00,property
Saturday,westwood,12:00:00,property
Saturday,westwood,04:00:00,property
Saturday,westwood,23:59:00,other
Saturday,westwood,08:00:00,property
Tuesday,westwood,20:00:00,property
Tuesday,westwood,16:00:00,property
Tuesday,westwood,12:00:00,property
Tuesday,westwood,04:00:00,property
Tuesday,westwood,23:59:00,other
Tuesday,westwood,08:00:00,property
Thursday,union-station,20:00:00,property
Thursday,union-station,16:00:00,property
Thursday,union-station,12:00:00,property
Thursday,union-station,04:00:00,property
Thursday,union-station,23:59:00,other
Thursday,union-station,08:00:00,property
Sunday,union-station,20:00:00,property
Sunday,union-station,16:00:00,property
Sunday,union-station,12:00:00,property
Sunday,union-station,04:00:00,property
Sunday,union-station,23:59:00,other
Sunday,union-station,08:00:00,property
Friday,union-station,20:00:00,property
Friday,union-station,16:00:00,property
Friday,union-station,12:00:00,property
Friday,union-station,04:00:00,property
Friday,union-station,23:59:00,other
Friday,union-station,08:00:00,property
Monday,union-station,20:00:00,property
Monday,union-station,16:00:00,property
Monday,union-station,12:00:00,property
Monday,union-station,04:00:00,property
Monday,union-station,23:59:00,other
Monday,union-station,08:00:00,property
Wednesday,union-station,20:00:00,property
Wednesday,union-station,16:00:00,property
Wednesday,union-station,12:00:00,property
Wednesday,union-station,04:00:00,property
Wednesday,union-station,23:59:00,other
Wednesday,union-station,08:00:00,property
Saturday,union-station,20:00:00,property
Saturday,union-station,16:00:00,property
Saturday,union-station,12:00:00,property
Saturday,union-station,04:00:00,property
Saturday,union-station,23:59:00,other
Saturday,union-station,08:00:00,property
Tuesday,union-station,20:00:00,property
Tuesday,union-station,16:00:00,property
Tuesday,union-station,12:00:00,property
Tuesday,union-station,04:00:00,property
Tuesday,union-station,23:59:00,other
Tuesday,union-station,08:00:00,property
Thursday,city-park-west,20:00:00,drug-alcohol
Thursday,city-park-west,16:00:00,drug-alcohol
Thursday,city-park-west,12:00:00,other
Thursday,city-park-west,04:00:00,other
Thursday,city-park-west,23:59:00,other
Thursday,city-park-west,08:00:00,other
Sunday,city-park-west,20:00:00,other
Sunday,city-park-west,16:00:00,other
Sunday,city-park-west,12:00:00,other
Sunday,city-park-west,04:00:00,other
Sunday,city-park-west,23:59:00,other
Sunday,city-park-west,08:00:00,other
Friday,city-park-west,20:00:00,other
Friday,city-park-west,16:00:00,other
Friday,city-park-west,12:00:00,other
Friday,city-park-west,04:00:00,other
Friday,city-park-west,23:59:00,other
Friday,city-park-west,08:00:00,property
Monday,city-park-west,20:00:00,other
Monday,city-park-west,16:00:00,other
Monday,city-park-west,12:00:00,other
Monday,city-park-west,04:00:00,other
Monday,city-park-west,23:59:00,other
Monday,city-park-west,08:00:00,other
Wednesday,city-park-west,20:00:00,drug-alcohol
Wednesday,city-park-west,16:00:00,drug-alcohol
Wednesday,city-park-west,12:00:00,drug-alcohol
Wednesday,city-park-west,04:00:00,other
Wednesday,city-park-west,23:59:00,drug-alcohol
Wednesday,city-park-west,08:00:00,property
Saturday,city-park-west,20:00:00,other
Saturday,city-park-west,16:00:00,other
Saturday,city-park-west,12:00:00,other
Saturday,city-park-west,04:00:00,other
Saturday,city-park-west,23:59:00,other
Saturday,city-park-west,08:00:00,other
Tuesday,city-park-west,20:00:00,drug-alcohol
Tuesday,city-park-west,16:00:00,drug-alcohol
Tuesday,city-park-west,12:00:00,drug-alcohol
Tuesday,city-park-west,04:00:00,other
Tuesday,city-park-west,23:59:00,drug-alcohol
Tuesday,city-park-west,08:00:00,other
Thursday,bear-valley,20:00:00,drug-alcohol
Thursday,bear-valley,16:00:00,drug-alcohol
Thursday,bear-valley,12:00:00,drug-alcohol
Thursday,bear-valley,04:00:00,other
Thursday,bear-valley,23:59:00,other
Thursday,bear-valley,08:00:00,other
Sunday,bear-valley,20:00:00,drug-alcohol
Sunday,bear-valley,16:00:00,drug-alcohol
Sunday,bear-valley,12:00:00,other
Sunday,bear-valley,04:00:00,other
Sunday,bear-valley,23:59:00,other
Sunday,bear-valley,08:00:00,other
Friday,bear-valley,20:00:00,drug-alcohol
Friday,bear-valley,16:00:00,drug-alcohol
Friday,bear-valley,12:00:00,other
Friday,bear-valley,04:00:00,other
Friday,bear-valley,23:59:00,other
Friday,bear-valley,08:00:00,other
Monday,bear-valley,20:00:00,drug-alcohol
Monday,bear-valley,16:00:00,drug-alcohol
Monday,bear-valley,12:00:00,other
Monday,bear-valley,04:00:00,other
Monday,bear-valley,23:59:00,other
Monday,bear-valley,08:00:00,other
Wednesday,bear-valley,20:00:00,drug-alcohol
Wednesday,bear-valley,16:00:00,drug-alcohol
Wednesday,bear-valley,12:00:00,drug-alcohol
Wednesday,bear-valley,04:00:00,other
Wednesday,bear-valley,23:59:00,drug-alcohol
Wednesday,bear-valley,08:00:00,other
Saturday,bear-valley,20:00:00,drug-alcohol
Saturday,bear-valley,16:00:00,drug-alcohol
Saturday,bear-valley,12:00:00,other
Saturday,bear-valley,04:00:00,other
Saturday,bear-valley,23:59:00,other
Saturday,bear-valley,08:00:00,other
Tuesday,bear-valley,20:00:00,drug-alcohol
Tuesday,bear-valley,16:00:00,drug-alcohol
Tuesday,bear-valley,12:00:00,drug-alcohol
Tuesday,bear-valley,04:00:00,other
Tuesday,bear-valley,23:59:00,drug-alcohol
Tuesday,bear-valley,08:00:00,other
Thursday,university,20:00:00,property
Thursday,university,16:00:00,property
Thursday,university,12:00:00,property
Thursday,university,04:00:00,property
Thursday,university,23:59:00,other
Thursday,university,08:00:00,property
Sunday,university,20:00:00,property
Sunday,university,16:00:00,property
Sunday,university,12:00:00,property
Sunday,university,04:00:00,property
Sunday,university,23:59:00,other
Sunday,university,08:00:00,property
Friday,university,20:00:00,property
Friday,university,16:00:00,property
Friday,university,12:00:00,property
Friday,university,04:00:00,property
Friday,university,23:59:00,other
Friday,university,08:00:00,property
Monday,university,20:00:00,property
Monday,university,16:00:00,property
Monday,university,12:00:00,property
Monday,university,04:00:00,property
Monday,university,23:59:00,other
Monday,university,08:00:00,property
Wednesday,university,20:00:00,property
Wednesday,university,16:00:00,property
Wednesday,university,12:00:00,property
Wednesday,university,04:00:00,property
Wednesday,university,23:59:00,other
Wednesday,university,08:00:00,property
Saturday,university,20:00:00,property
Saturday,university,16:00:00,property
Saturday,university,12:00:00,property
Saturday,university,04:00:00,property
Saturday,university,23:59:00,other
Saturday,university,08:00:00,property
Tuesday,university,20:00:00,property
Tuesday,university,16:00:00,property
Tuesday,university,12:00:00,property
Tuesday,university,04:00:00,property
Tuesday,university,23:59:00,other
Tuesday,university,08:00:00,property
Thursday,sunnyside,20:00:00,property
Thursday,sunnyside,16:00:00,property
Thursday,sunnyside,12:00:00,property
Thursday,sunnyside,04:00:00,property
Thursday,sunnyside,23:59:00,other
Thursday,sunnyside,08:00:00,property
Sunday,sunnyside,20:00:00,property
Sunday,sunnyside,16:00:00,property
Sunday,sunnyside,12:00:00,property
Sunday,sunnyside,04:00:00,property
Sunday,sunnyside,23:59:00,other
Sunday,sunnyside,08:00:00,property
Friday,sunnyside,20:00:00,property
Friday,sunnyside,16:00:00,property
Friday,sunnyside,12:00:00,property
Friday,sunnyside,04:00:00,property
Friday,sunnyside,23:59:00,other
Friday,sunnyside,08:00:00,property
Monday,sunnyside,20:00:00,property
Monday,sunnyside,16:00:00,property
Monday,sunnyside,12:00:00,property
Monday,sunnyside,04:00:00,property
Monday,sunnyside,23:59:00,other
Monday,sunnyside,08:00:00,property
Wednesday,sunnyside,20:00:00,property
Wednesday,sunnyside,16:00:00,property
Wednesday,sunnyside,12:00:00,property
Wednesday,sunnyside,04:00:00,property
Wednesday,sunnyside,23:59:00,other
Wednesday,sunnyside,08:00:00,property
Saturday,sunnyside,20:00:00,property
Saturday,sunnyside,16:00:00,property
Saturday,sunnyside,12:00:00,property
Saturday,sunnyside,04:00:00,property
Saturday,sunnyside,23:59:00,other
Saturday,sunnyside,08:00:00,property
Tuesday,sunnyside,20:00:00,property
Tuesday,sunnyside,16:00:00,property
Tuesday,sunnyside,12:00:00,property
Tuesday,sunnyside,04:00:00,property
Tuesday,sunnyside,23:59:00,other
Tuesday,sunnyside,08:00:00,property
Thursday,speer,20:00:00,property
Thursday,speer,16:00:00,property
Thursday,speer,12:00:00,property
Thursday,speer,04:00:00,property
Thursday,speer,23:59:00,other
Thursday,speer,08:00:00,property
Sunday,speer,20:00:00,property
Sunday,speer,16:00:00,property
Sunday,speer,12:00:00,property
Sunday,speer,04:00:00,property
