,OFFENSE_CATEGORY_ID,TIME,NEIGHBORHOOD_ID
444152,larceny,20:00:00,gateway-green-valley-ranch
486856,public-disorder,12:00:00,harvey-park
475436,all-other-crimes,16:00:00,lincoln-park
389454,all-other-crimes,04:00:00,elyria-swansea
111855,all-other-crimes,16:00:00,west-colfax
103375,all-other-crimes,12:00:00,west-colfax
380779,public-disorder,12:00:00,university
460738,all-other-crimes,16:00:00,east-colfax
408808,drug-alcohol,20:00:00,five-points
392198,public-disorder,23:59:00,cory-merrill
207582,public-disorder,04:00:00,barnum-west
73563,auto-theft,16:00:00,baker
345996,burglary,23:59:00,five-points
18098,burglary,12:00:00,fort-logan
147635,drug-alcohol,16:00:00,athmar-park
64054,public-disorder,08:00:00,virginia-village
74189,public-disorder,08:00:00,hampden-south
358829,all-other-crimes,23:59:00,east-colfax
306732,all-other-crimes,04:00:00,valverde
207720,public-disorder,08:00:00,clayton
461726,public-disorder,20:00:00,southmoor-park
278825,drug-alcohol,12:00:00,stapleton
284716,public-disorder,16:00:00,west-colfax
170437,theft-from-motor-vehicle,04:00:00,gateway-green-valley-ranch
211850,all-other-crimes,04:00:00,barnum-west
4267,all-other-crimes,23:59:00,sun-valley
188275,public-disorder,23:59:00,platt-park
34380,all-other-crimes,16:00:00,lowry-field
5832,auto-theft,12:00:00,valverde
481914,burglary,16:00:00,clayton
287829,all-other-crimes,12:00:00,highland
399293,public-disorder,20:00:00,civic-center
117070,burglary,16:00:00,washington-park
379215,burglary,20:00:00,sunnyside
247650,all-other-crimes,04:00:00,barnum
484547,aggravated-assault,04:00:00,sun-valley
12533,public-disorder,12:00:00,hale
517604,all-other-crimes,04:00:00,elyria-swansea
325256,robbery,23:59:00,westwood
429564,arson,23:59:00,college-view-south-platte
156203,drug-alcohol,12:00:00,montbello
431004,robbery,20:00:00,stapleton
137702,burglary,12:00:00,cbd
43027,all-other-crimes,23:59:00,westwood
354707,public-disorder,23:59:00,windsor
128861,auto-theft,23:59:00,east-colfax
459808,burglary,20:00:00,sunnyside
269718,all-other-crimes,16:00:00,whittier
20161,theft-from-motor-vehicle,04:00:00,five-points
313011,all-other-crimes,20:00:00,southmoor-park
501901,drug-alcohol,12:00:00,capitol-hill
133403,theft-from-motor-vehicle,23:59:00,stapleton
199562,burglary,12:00:00,sloan-lake
206516,aggravated-assault,04:00:00,five-points
410901,drug-alcohol,08:00:00,five-points
522477,aggravated-assault,16:00:00,east-colfax
525294,larceny,16:00:00,auraria
420417,larceny,16:00:00,baker
227138,all-other-crimes,12:00:00,goldsmith
22281,drug-alcohol,20:00:00,overland
190243,theft-from-motor-vehicle,20:00:00,union-station
237196,auto-theft,12:00:00,highland
1992,auto-theft,20:00:00,gateway-green-valley-ranch
93280,larceny,16:00:00,hampden
136353,all-other-crimes,16:00:00,cole
25652,theft-from-motor-vehicle,16:00:00,highland
242151,white-collar-crime,20:00:00,jefferson-park
252547,theft-from-motor-vehicle,23:59:00,montbello
336520,aggravated-assault,20:00:00,stapleton
174161,burglary,04:00:00,westwood
444602,auto-theft,16:00:00,ruby-hill
363622,auto-theft,20:00:00,bear-valley
199813,all-other-crimes,04:00:00,cheesman-park
175662,all-other-crimes,04:00:00,lincoln-park
415871,theft-from-motor-vehicle,08:00:00,gateway-green-valley-ranch
227135,all-other-crimes,23:59:00,villa-park
331339,public-disorder,20:00:00,five-points
298243,public-disorder,04:00:00,baker
321058,auto-theft,04:00:00,windsor
202550,all-other-crimes,04:00:00,five-points
188590,all-other-crimes,08:00:00,westwood
329013,all-other-crimes,04:00:00,westwood
377197,drug-alcohol,20:00:00,goldsmith
199590,all-other-crimes,12:00:00,city-park-west
407234,theft-from-motor-vehicle,20:00:00,washington-virginia-vale
92348,all-other-crimes,23:59:00,montbello
174289,theft-from-motor-vehicle,08:00:00,bear-valley
207376,public-disorder,16:00:00,lincoln-park
43041,drug-alcohol,23:59:00,elyria-swansea
66746,other-crimes-against-persons,20:00:00,montbello
506342,white-collar-crime,20:00:00,dia
227745,public-disorder,20:00:00,elyria-swansea
276724,theft-from-motor-vehicle,16:00:00,lowry-field
186068,other-crimes-against-persons,12:00:00,harvey-park-south
38294,other-crimes-against-persons,16:00:00,mar-lee
326230,public-disorder,23:59:00,civic-center
444237,auto-theft,23:59:00,montbello
257021,public-disorder,04:00:00,ruby-hill
360909,all-other-crimes,20:00:00,cole
160262,theft-from-motor-vehicle,23:59:00,university
327069,theft-from-motor-vehicle,08:00:00,baker
101671,larceny,20:00:00,cheesman-park
18737,burglary,20:00:00,cbd
416323,drug-alcohol,20:00:00,capitol-hill
465906,all-other-crimes,20:00:00,south-park-hill
64036,burglary,16:00:00,west-colfax
85245,robbery,16:00:00,university
367796,drug-alcohol,04:00:00,baker
116202,all-other-crimes,20:00:00,cole
65929,all-other-crimes,16:00:00,virginia-village
229179,robbery,04:00:00,cbd
340532,burglary,23:59:00,hale
421444,all-other-crimes,16:00:00,stapleton
90022,all-other-crimes,04:00:00,five-points
448815,drug-alcohol,23:59:00,washington-virginia-vale
119647,all-other-crimes,23:59:00,whittier
247610,theft-from-motor-vehicle,23:59:00,gateway-green-valley-ranch
132105,all-other-crimes,16:00:00,union-station
338593,all-other-crimes,12:00:00,mar-lee
393962,all-other-crimes,20:00:00,west-highland
6672,burglary,23:59:00,stapleton
230734,white-collar-crime,16:00:00,north-capitol-hill
508229,white-collar-crime,16:00:00,globeville
355385,all-other-crimes,12:00:00,hale
415907,robbery,04:00:00,west-colfax
288041,burglary,04:00:00,cheesman-park
392633,auto-theft,12:00:00,union-station
367982,public-disorder,04:00:00,belcaro
224303,burglary,20:00:00,montclair
175651,burglary,23:59:00,west-highland
27225,public-disorder,23:59:00,windsor
15562,all-other-crimes,04:00:00,elyria-swansea
422462,theft-from-motor-vehicle,20:00:00,civic-center
307217,public-disorder,12:00:00,cbd
18028,public-disorder,12:00:00,auraria
295897,public-disorder,20:00:00,cbd
462528,all-other-crimes,20:00:00,west-highland
130151,larceny,20:00:00,dia
515300,public-disorder,08:00:00,northeast-park-hill
521326,larceny,16:00:00,overland
361764,theft-from-motor-vehicle,12:00:00,cbd
187592,burglary,16:00:00,city-park
426686,all-other-crimes,23:59:00,union-station
394837,public-disorder,20:00:00,university-hills
361045,drug-alcohol,23:59:00,barnum-west
425291,all-other-crimes,20:00:00,montbello
181719,theft-from-motor-vehicle,04:00:00,westwood
332497,all-other-crimes,08:00:00,auraria
253567,auto-theft,23:59:00,montbello
48962,robbery,04:00:00,five-points
198041,all-other-crimes,16:00:00,barnum-west
232788,auto-theft,20:00:00,baker
448639,burglary,04:00:00,platt-park
340268,public-disorder,23:59:00,east-colfax
380405,burglary,23:59:00,five-points
171505,burglary,12:00:00,hilltop
30489,theft-from-motor-vehicle,04:00:00,south-park-hill
326198,white-collar-crime,16:00:00,hampden
341851,theft-from-motor-vehicle,08:00:00,barnum
489866,larceny,20:00:00,chaffee-park
514891,white-collar-crime,12:00:00,east-colfax
82217,theft-from-motor-vehicle,04:00:00,northeast-park-hill
425959,auto-theft,04:00:00,congress-park
228998,theft-from-motor-vehicle,20:00:00,hale
170793,aggravated-assault,04:00:00,cbd
5837,drug-alcohol,16:00:00,east-colfax
102438,all-other-crimes,20:00:00,westwood
170163,all-other-crimes,04:00:00,union-station
405077,all-other-crimes,12:00:00,cbd
259368,all-other-crimes,04:00:00,east-colfax
446828,larceny,16:00:00,baker
259618,drug-alcohol,16:00:00,north-capitol-hill
261301,murder,16:00:00,whittier
436940,larceny,12:00:00,sunnyside
66781,all-other-crimes,23:59:00,five-points
223056,all-other-crimes,04:00:00,stapleton
464433,all-other-crimes,04:00:00,west-colfax
595,public-disorder,12:00:00,south-park-hill
173082,theft-from-motor-vehicle,20:00:00,stapleton
445606,all-other-crimes,23:59:00,hale
371514,theft-from-motor-vehicle,20:00:00,washington-virginia-vale
426384,all-other-crimes,23:59:00,northeast-park-hill
59172,all-other-crimes,04:00:00,stapleton
37425,all-other-crimes,23:59:00,cole
200640,drug-alcohol,12:00:00,capitol-hill
505134,larceny,12:00:00,harvey-park
111542,burglary,23:59:00,harvey-park
210204,larceny,04:00:00,lincoln-park
159184,auto-theft,12:00:00,valverde
73250,public-disorder,16:00:00,harvey-park
131977,public-disorder,16:00:00,sun-valley
328703,theft-from-motor-vehicle,20:00:00,union-station
307903,all-other-crimes,23:59:00,belcaro
520986,public-disorder,16:00:00,cole
258795,aggravated-assault,20:00:00,regis
496200,larceny,23:59:00,university-hills
156876,all-other-crimes,16:00:00,montbello
90645,larceny,20:00:00,montbello
427019,all-other-crimes,23:59:00,montbello
175502,burglary,08:00:00,highland
144476,drug-alcohol,08:00:00,westwood
506564,larceny,20:00:00,overland
412606,all-other-crimes,12:00:00,five-points
264046,auto-theft,20:00:00,virginia-village
390534,theft-from-motor-vehicle,08:00:00,north-capitol-hill
468444,burglary,23:59:00,north-park-hill
389569,aggravated-assault,23:59:00,north-capitol-hill
148599,larceny,08:00:00,montbello
39305,robbery,23:59:00,east-colfax
5981,all-other-crimes,20:00:00,belcaro
159603,auto-theft,23:59:00,regis
23425,theft-from-motor-vehicle,16:00:00,berkeley
86559,auto-theft,04:00:00,villa-park
271134,aggravated-assault,12:00:00,northeast-park-hill
346247,aggravated-assault,08:00:00,five-points
223512,public-disorder,16:00:00,west-highland
251103,larceny,08:00:00,west-colfax
114068,auto-theft,08:00:00,sunnyside
358190,larceny,08:00:00,lincoln-park
389617,drug-alcohol,08:00:00,mar-lee
465448,burglary,16:00:00,stapleton
348724,all-other-crimes,23:59:00,west-colfax
136833,all-other-crimes,16:00:00,mar-lee
315154,public-disorder,12:00:00,lincoln-park
133779,all-other-crimes,20:00:00,university
304427,all-other-crimes,16:00:00,north-capitol-hill
