,day_of_week,NEIGHBORHOOD_ID,TIME
6923,Wednesday,harvey-park-south,16:00:00
5123,Wednesday,overland,23:59:00
1289,Monday,highland,16:00:00
1730,Wednesday,west-colfax,12:00:00
4414,Sunday,country-club,16:00:00
6265,Wednesday,stapleton,20:00:00
3896,Saturday,stapleton,23:59:00
1112,Wednesday,cherry-creek,12:00:00
397,Tuesday,lincoln-park,12:00:00
2705,Thursday,north-park-hill,08:00:00
665,Monday,lowry-field,08:00:00
2243,Thursday,montclair,12:00:00
102,Friday,congress-park,04:00:00
2333,Wednesday,elyria-swansea,08:00:00
42,Monday,northeast-park-hill,12:00:00
2913,Monday,bear-valley,12:00:00
2499,Tuesday,north-capitol-hill,12:00:00
2940,Wednesday,cherry-creek,12:00:00
4100,Wednesday,montbello,16:00:00
6463,Friday,dia,20:00:00
1182,Thursday,northeast-park-hill,08:00:00
6070,Saturday,cbd,16:00:00
2899,Saturday,university-park,12:00:00
4436,Tuesday,sunnyside,16:00:00
6437,Tuesday,east-colfax,04:00:00
6839,Thursday,dia,23:59:00
2255,Wednesday,gateway-green-valley-ranch,08:00:00
4903,Wednesday,southmoor-park,04:00:00
6316,Sunday,dia,04:00:00
2594,Saturday,gateway-green-valley-ranch,12:00:00
5572,Saturday,highland,16:00:00
6203,Saturday,gateway-green-valley-ranch,04:00:00
2659,Friday,congress-park,08:00:00
1178,Friday,stapleton,12:00:00
1729,Friday,cherry-creek,12:00:00
3353,Wednesday,east-colfax,16:00:00
5050,Friday,ruby-hill,04:00:00
522,Monday,elyria-swansea,08:00:00
4145,Thursday,dia,23:59:00
6895,Wednesday,barnum,20:00:00
350,Friday,capitol-hill,12:00:00
6612,Friday,west-colfax,20:00:00
5047,Friday,washington-park,16:00:00
3932,Wednesday,belcaro,16:00:00
6411,Sunday,montbello,23:59:00
5584,Thursday,city-park,16:00:00
7095,Friday,montclair,20:00:00
4577,Wednesday,harvey-park,04:00:00
5825,Saturday,west-colfax,23:59:00
4044,Sunday,auraria,20:00:00
1993,Wednesday,stapleton,08:00:00
103,Friday,sunnyside,16:00:00
4459,Thursday,berkeley,16:00:00
1631,Tuesday,fort-logan,12:00:00
2141,Saturday,hampden,08:00:00
3621,Monday,baker,20:00:00
5789,Tuesday,hampden-south,16:00:00
2203,Wednesday,dia,04:00:00
4923,Sunday,stapleton,23:59:00
6260,Thursday,stapleton,16:00:00
2697,Tuesday,dia,08:00:00
3198,Saturday,montbello,04:00:00
5267,Thursday,cheesman-park,16:00:00
6335,Wednesday,university-hills,20:00:00
4700,Friday,capitol-hill,04:00:00
4649,Tuesday,westwood,16:00:00
5579,Thursday,cory-merrill,20:00:00
204,Sunday,hampden,16:00:00
3334,Tuesday,hale,16:00:00
2016,Friday,ruby-hill,12:00:00
3656,Thursday,gateway-green-valley-ranch,16:00:00
3801,Monday,dia,20:00:00
1044,Friday,virginia-village,12:00:00
3111,Saturday,five-points,20:00:00
3058,Friday,baker,16:00:00
3953,Friday,country-club,16:00:00
7069,Tuesday,speer,20:00:00
1968,Monday,highland,16:00:00
6061,Friday,montbello,04:00:00
531,Friday,college-view-south-platte,12:00:00
4701,Monday,mar-lee,04:00:00
3311,Sunday,dia,04:00:00
1826,Saturday,east-colfax,12:00:00
3101,Sunday,university-park,04:00:00
1031,Thursday,north-capitol-hill,12:00:00
479,Friday,harvey-park-south,12:00:00
6626,Monday,speer,04:00:00
4180,Thursday,east-colfax,20:00:00
556,Saturday,virginia-village,08:00:00
332,Monday,jefferson-park,12:00:00
4887,Monday,highland,16:00:00
6540,Monday,west-highland,16:00:00
5949,Monday,marston,04:00:00
3208,Saturday,jefferson-park,20:00:00
2199,Friday,hampden,08:00:00
2863,Thursday,globeville,08:00:00
2747,Monday,montbello,08:00:00
1342,Monday,college-view-south-platte,12:00:00
5469,Saturday,windsor,04:00:00
1385,Thursday,ruby-hill,12:00:00
4497,Wednesday,globeville,23:59:00
6197,Friday,west-highland,04:00:00
5314,Monday,dia,04:00:00
1745,Saturday,gateway-green-valley-ranch,08:00:00
4085,Tuesday,college-view-south-platte,16:00:00
5482,Friday,valverde,04:00:00
5179,Tuesday,montbello,16:00:00
4302,Sunday,five-points,04:00:00
3604,Wednesday,cherry-creek,16:00:00
4848,Monday,ruby-hill,04:00:00
492,Thursday,baker,08:00:00
6417,Thursday,west-colfax,20:00:00
398,Wednesday,hampden,12:00:00
2734,Sunday,gateway-green-valley-ranch,08:00:00
611,Friday,montbello,12:00:00
4455,Sunday,cory-merrill,04:00:00
5773,Monday,lincoln-park,20:00:00
1724,Wednesday,cbd,04:00:00
6662,Wednesday,virginia-village,16:00:00
5916,Friday,five-points,23:59:00
2037,Monday,stapleton,04:00:00
1346,Sunday,villa-park,12:00:00
5028,Tuesday,congress-park,04:00:00
4285,Sunday,cory-merrill,23:59:00
7012,Tuesday,stapleton,16:00:00
2450,Friday,congress-park,12:00:00
478,Tuesday,hilltop,12:00:00
4758,Tuesday,berkeley,20:00:00
6041,Friday,cherry-creek,16:00:00
6108,Friday,west-colfax,20:00:00
7042,Thursday,dia,23:59:00
1703,Tuesday,northeast-park-hill,12:00:00
6987,Saturday,east-colfax,20:00:00
3573,Wednesday,harvey-park-south,16:00:00
2309,Thursday,montbello,08:00:00
4999,Monday,lincoln-park,23:59:00
6818,Wednesday,cbd,16:00:00
6586,Monday,washington-virginia-vale,23:59:00
2412,Tuesday,gateway-green-valley-ranch,12:00:00
2693,Sunday,hampden,08:00:00
6063,Monday,college-view-south-platte,16:00:00
4349,Wednesday,university-hills,20:00:00
180,Friday,cherry-creek,12:00:00
16,Thursday,cbd,12:00:00
2804,Thursday,lincoln-park,12:00:00
2901,Monday,platt-park,08:00:00
2422,Monday,cbd,12:00:00
2576,Wednesday,hampden,12:00:00
1376,Friday,windsor,08:00:00
4278,Thursday,lowry-field,16:00:00
5032,Wednesday,auraria,20:00:00
1491,Thursday,regis,08:00:00
1886,Monday,montbello,12:00:00
753,Tuesday,union-station,12:00:00
1225,Friday,marston,08:00:00
