,day_of_week,NEIGHBORHOOD_ID,TIME
170774,Saturday,montbello,08:00:00
212514,Sunday,five-points,16:00:00
378405,Saturday,mar-lee,20:00:00
490338,Thursday,lincoln-park,16:00:00
357368,Friday,cbd,23:59:00
88558,Tuesday,mar-lee,08:00:00
90277,Saturday,five-points,08:00:00
13013,Thursday,dia,12:00:00
222768,Tuesday,skyland,23:59:00
46722,Thursday,cbd,04:00:00
308486,Wednesday,sun-valley,20:00:00
437462,Saturday,bear-valley,23:59:00
195690,Saturday,lincoln-park,16:00:00
12789,Thursday,lowry-field,12:00:00
152033,Friday,westwood,04:00:00
497184,Thursday,west-colfax,20:00:00
295575,Tuesday,lincoln-park,20:00:00
524512,Sunday,stapleton,23:59:00
169228,Monday,belcaro,12:00:00
175888,Thursday,bear-valley,08:00:00
90383,Friday,montclair,12:00:00
264837,Saturday,capitol-hill,16:00:00
275586,Monday,five-points,04:00:00
459100,Sunday,berkeley,16:00:00
32157,Monday,baker,12:00:00
335787,Tuesday,west-colfax,16:00:00
9503,Sunday,whittier,04:00:00
75861,Monday,barnum,12:00:00
165020,Tuesday,civic-center,08:00:00
381324,Thursday,north-capitol-hill,20:00:00
449600,Sunday,athmar-park,16:00:00
40038,Friday,university,12:00:00
85120,Sunday,hilltop,04:00:00
323427,Saturday,marston,16:00:00
67381,Monday,stapleton,12:00:00
2763,Thursday,speer,04:00:00
380557,Friday,south-park-hill,16:00:00
288384,Thursday,elyria-swansea,20:00:00
30013,Thursday,sunnyside,12:00:00
517503,Thursday,union-station,16:00:00
65673,Monday,lowry-field,08:00:00
383065,Wednesday,windsor,20:00:00
116890,Wednesday,cherry-creek,12:00:00
78076,Monday,south-park-hill,12:00:00
290805,Saturday,cory-merrill,20:00:00
61823,Saturday,barnum,12:00:00
260678,Wednesday,elyria-swansea,23:59:00
116842,Tuesday,montbello,12:00:00
453632,Tuesday,jefferson-park,16:00:00
479774,Tuesday,montbello,16:00:00
258418,Tuesday,college-view-south-platte,16:00:00
247007,Tuesday,chaffee-park,04:00:00
