,OFFENSE_CATEGORY_ID,TIME,NEIGHBORHOOD_ID
61957,larceny,20:00:00,cbd
229735,public-disorder,04:00:00,valverde
369406,larceny,23:59:00,congress-park
260530,robbery,23:59:00,athmar-park
148446,burglary,16:00:00,civic-center
513118,larceny,20:00:00,stapleton
94403,public-disorder,23:59:00,washington-park-west
482453,auto-theft,20:00:00,washington-virginia-vale
100442,all-other-crimes,04:00:00,barnum
366546,auto-theft,23:59:00,marston
161791,drug-alcohol,16:00:00,five-points
426547,theft-from-motor-vehicle,16:00:00,north-capitol-hill
309485,public-disorder,20:00:00,north-park-hill
66231,aggravated-assault,16:00:00,goldsmith
169271,burglary,20:00:00,elyria-swansea
114169,burglary,23:59:00,five-points
225573,aggravated-assault,04:00:00,sunnyside
511623,all-other-crimes,04:00:00,lincoln-park
480971,sexual-assault,23:59:00,union-station
472814,all-other-crimes,23:59:00,montbello
501568,all-other-crimes,16:00:00,lincoln-park
10510,theft-from-motor-vehicle,20:00:00,hampden
267613,other-crimes-against-persons,12:00:00,cheesman-park
230149,auto-theft,04:00:00,west-colfax
87599,larceny,04:00:00,five-points
243888,public-disorder,16:00:00,westwood
113148,sexual-assault,23:59:00,overland
182211,larceny,20:00:00,cbd
444615,all-other-crimes,08:00:00,dia
308641,other-crimes-against-persons,20:00:00,five-points
528468,theft-from-motor-vehicle,20:00:00,dia
446429,robbery,16:00:00,east-colfax
12382,theft-from-motor-vehicle,04:00:00,bear-valley
446382,burglary,04:00:00,rosedale
51634,theft-from-motor-vehicle,12:00:00,hilltop
323551,theft-from-motor-vehicle,16:00:00,sunnyside
206435,all-other-crimes,23:59:00,westwood
48740,all-other-crimes,23:59:00,five-points
450556,all-other-crimes,08:00:00,five-points
56492,theft-from-motor-vehicle,12:00:00,marston
202782,all-other-crimes,20:00:00,barnum-west
154991,all-other-crimes,23:59:00,college-view-south-platte
248637,other-crimes-against-persons,04:00:00,highland
487912,robbery,20:00:00,westwood
347877,burglary,20:00:00,lowry-field
122820,drug-alcohol,20:00:00,capitol-hill
232735,theft-from-motor-vehicle,20:00:00,north-capitol-hill
174200,all-other-crimes,16:00:00,cbd
475817,theft-from-motor-vehicle,04:00:00,hilltop
126130,public-disorder,04:00:00,capitol-hill
77606,all-other-crimes,04:00:00,university
365370,all-other-crimes,23:59:00,east-colfax
95078,all-other-crimes,04:00:00,baker
49674,public-disorder,04:00:00,hampden
369305,auto-theft,23:59:00,mar-lee
523420,aggravated-assault,23:59:00,sun-valley
282694,auto-theft,16:00:00,lincoln-park
387611,theft-from-motor-vehicle,16:00:00,villa-park
399158,drug-alcohol,20:00:00,east-colfax
280995,burglary,08:00:00,elyria-swansea
180071,robbery,23:59:00,westwood
69164,all-other-crimes,23:59:00,athmar-park
463359,theft-from-motor-vehicle,12:00:00,speer
268267,public-disorder,20:00:00,whittier
468355,theft-from-motor-vehicle,23:59:00,washington-virginia-vale
459616,all-other-crimes,23:59:00,westwood
322508,larceny,08:00:00,union-station
171553,auto-theft,23:59:00,gateway-green-valley-ranch
11037,other-crimes-against-persons,04:00:00,barnum
266099,auto-theft,23:59:00,berkeley
119792,all-other-crimes,23:59:00,westwood
144430,all-other-crimes,04:00:00,westwood
296474,larceny,16:00:00,cole
2886,public-disorder,23:59:00,berkeley
173435,all-other-crimes,20:00:00,westwood
418649,all-other-crimes,23:59:00,globeville
96585,public-disorder,16:00:00,five-points
71331,public-disorder,16:00:00,barnum
280219,theft-from-motor-vehicle,23:59:00,whittier
262938,auto-theft,04:00:00,harvey-park-south
86531,other-crimes-against-persons,20:00:00,hampden
407163,theft-from-motor-vehicle,20:00:00,montbello
37024,larceny,20:00:00,five-points
11567,public-disorder,20:00:00,union-station
523436,larceny,16:00:00,cbd
494063,drug-alcohol,20:00:00,cole
403324,theft-from-motor-vehicle,08:00:00,hilltop
89499,public-disorder,20:00:00,ruby-hill
514925,other-crimes-against-persons,12:00:00,gateway-green-valley-ranch
