,day_of_week,NEIGHBORHOOD_ID,TIME
93606,Tuesday,dia,23:59:00
128058,Wednesday,north-capitol-hill,16:00:00
18919,Sunday,westwood,12:00:00
145288,Wednesday,university,23:59:00
86600,Friday,harvey-park,16:00:00
111743,Thursday,university-park,20:00:00
99722,Saturday,speer,20:00:00
26808,Friday,montbello,04:00:00
12841,Saturday,dia,12:00:00
145704,Saturday,stapleton,20:00:00
48076,Saturday,washington-park,12:00:00
23574,Saturday,capitol-hill,04:00:00
56674,Saturday,northeast-park-hill,23:59:00
29561,Monday,montclair,12:00:00
80036,Saturday,east-colfax,16:00:00
46881,Friday,sunnyside,08:00:00
120231,Monday,auraria,16:00:00
65048,Thursday,cherry-creek,23:59:00
42417,Monday,platt-park,08:00:00
118156,Saturday,belcaro,20:00:00
69043,Tuesday,washington-virginia-vale,20:00:00
99277,Monday,hampden-south,20:00:00
111101,Saturday,north-capitol-hill,16:00:00
39941,Tuesday,virginia-village,12:00:00
23775,Tuesday,west-colfax,12:00:00
70674,Saturday,jefferson-park,16:00:00
48683,Friday,baker,08:00:00
32269,Tuesday,capitol-hill,08:00:00
102298,Tuesday,capitol-hill,20:00:00
15328,Wednesday,college-view-south-platte,12:00:00
124306,Saturday,union-station,23:59:00
84432,Saturday,west-colfax,16:00:00
53646,Tuesday,elyria-swansea,08:00:00
111197,Friday,hampden-south,23:59:00
91274,Sunday,east-colfax,23:59:00
122208,Thursday,gateway-green-valley-ranch,16:00:00
146580,Wednesday,south-park-hill,16:00:00
93086,Tuesday,capitol-hill,04:00:00
137402,Friday,northeast-park-hill,16:00:00
8290,Friday,university,12:00:00
138628,Tuesday,five-points,20:00:00
121806,Tuesday,washington-virginia-vale,23:59:00
85444,Saturday,jefferson-park,23:59:00
135789,Wednesday,skyland,04:00:00
83777,Saturday,cherry-creek,16:00:00
22674,Friday,washington-park,08:00:00
60069,Monday,university-park,23:59:00
9793,Friday,dia,12:00:00
126442,Thursday,overland,20:00:00
62189,Thursday,gateway-green-valley-ranch,04:00:00
22558,Friday,east-colfax,12:00:00
113175,Sunday,baker,04:00:00
60181,Tuesday,cbd,23:59:00
56107,Saturday,capitol-hill,16:00:00
58001,Saturday,west-colfax,20:00:00
54742,Friday,city-park-west,04:00:00
30305,Friday,east-colfax,12:00:00
7843,Saturday,capitol-hill,12:00:00
134226,Sunday,stapleton,23:59:00
85703,Sunday,sloan-lake,23:59:00
4416,Saturday,east-colfax,12:00:00
86304,Saturday,harvey-park-south,04:00:00
74422,Wednesday,university,20:00:00
10618,Thursday,east-colfax,12:00:00
20040,Tuesday,north-capitol-hill,04:00:00
86442,Tuesday,lincoln-park,04:00:00
124054,Saturday,west-highland,23:59:00
45612,Thursday,baker,12:00:00
55869,Friday,berkeley,04:00:00
123185,Saturday,west-highland,20:00:00
25824,Saturday,bear-valley,16:00:00
139080,Friday,west-colfax,23:59:00
133261,Friday,congress-park,23:59:00
6580,Tuesday,hampden,04:00:00
95113,Friday,five-points,16:00:00
132179,Sunday,whittier,20:00:00
91388,Tuesday,congress-park,23:59:00
39271,Thursday,sloan-lake,16:00:00
23688,Monday,capitol-hill,12:00:00
128493,Friday,lowry-field,23:59:00
55821,Monday,dia,16:00:00
104036,Saturday,cherry-creek,20:00:00
61509,Saturday,college-view-south-platte,20:00:00
138910,Monday,sunnyside,23:59:00
137424,Thursday,stapleton,04:00:00
5532,Tuesday,five-points,08:00:00
84706,Saturday,bear-valley,20:00:00
107009,Saturday,cherry-creek,20:00:00
106500,Thursday,marston,16:00:00
35796,Tuesday,westwood,12:00:00
56981,Tuesday,north-park-hill,20:00:00
5721,Wednesday,northeast-park-hill,08:00:00
58159,Sunday,athmar-park,16:00:00
145284,Thursday,highland,23:59:00
89207,Friday,dia,04:00:00
65225,Monday,washington-virginia-vale,23:59:00
95603,Saturday,baker,20:00:00
2207,Friday,sunnyside,08:00:00
67389,Monday,cheesman-park,16:00:00
19703,Sunday,south-park-hill,16:00:00
21222,Sunday,goldsmith,04:00:00
122162,Sunday,cheesman-park,20:00:00
115448,Tuesday,cherry-creek,16:00:00
25771,Friday,mar-lee,08:00:00
76492,Saturday,montbello,20:00:00
73642,Friday,gateway-green-valley-ranch,04:00:00
69479,Tuesday,berkeley,04:00:00
93315,Sunday,baker,20:00:00
83706,Saturday,hampden,23:59:00
14613,Wednesday,five-points,12:00:00
24279,Sunday,union-station,04:00:00
32905,Sunday,north-park-hill,04:00:00
102985,Sunday,dia,16:00:00
70135,Wednesday,southmoor-park,16:00:00
136044,Monday,sunnyside,16:00:00
96533,Wednesday,hampden-south,20:00:00
84055,Sunday,harvey-park,20:00:00
90989,Wednesday,harvey-park,04:00:00
43960,Sunday,overland,12:00:00
106772,Saturday,lincoln-park,20:00:00
33676,Monday,marston,08:00:00
11663,Friday,college-view-south-platte,04:00:00
141138,Sunday,marston,16:00:00
39487,Tuesday,west-highland,08:00:00
49632,Sunday,capitol-hill,16:00:00
98136,Thursday,auraria,20:00:00
81538,Thursday,chaffee-park,16:00:00
