,OFFENSE_CATEGORY_ID,TIME,NEIGHBORHOOD_ID
278594,public-disorder,23:59:00,barnum
270584,all-other-crimes,20:00:00,sunnyside
396956,public-disorder,20:00:00,auraria
32999,all-other-crimes,23:59:00,cbd
136898,all-other-crimes,04:00:00,baker
282560,theft-from-motor-vehicle,12:00:00,cherry-creek
448246,larceny,23:59:00,speer
410246,public-disorder,16:00:00,university
53086,burglary,12:00:00,montbello
322383,all-other-crimes,12:00:00,union-station
61504,larceny,20:00:00,university
244296,all-other-crimes,20:00:00,stapleton
93287,public-disorder,04:00:00,platt-park
283624,other-crimes-against-persons,16:00:00,berkeley
458824,robbery,08:00:00,harvey-park
371847,burglary,04:00:00,overland
109614,public-disorder,12:00:00,baker
73745,all-other-crimes,04:00:00,east-colfax
108985,auto-theft,04:00:00,lincoln-park
177650,other-crimes-against-persons,16:00:00,montbello
127507,all-other-crimes,08:00:00,five-points
362707,all-other-crimes,04:00:00,athmar-park
283425,public-disorder,12:00:00,harvey-park-south
139405,aggravated-assault,20:00:00,athmar-park
215094,drug-alcohol,16:00:00,city-park-west
398717,all-other-crimes,08:00:00,whittier
368136,all-other-crimes,23:59:00,barnum-west
437651,auto-theft,16:00:00,highland
220204,auto-theft,16:00:00,city-park
467277,robbery,16:00:00,lowry-field
51405,public-disorder,23:59:00,harvey-park
522419,theft-from-motor-vehicle,16:00:00,hampden
266312,burglary,16:00:00,baker
148579,drug-alcohol,20:00:00,city-park-west
295866,all-other-crimes,20:00:00,west-colfax
10111,burglary,12:00:00,sloan-lake
503909,all-other-crimes,16:00:00,west-colfax
403087,all-other-crimes,23:59:00,baker
206218,all-other-crimes,16:00:00,cheesman-park
28065,other-crimes-against-persons,12:00:00,cheesman-park
398132,aggravated-assault,23:59:00,university-park
211700,public-disorder,23:59:00,kennedy
453303,theft-from-motor-vehicle,20:00:00,five-points
4070,auto-theft,20:00:00,cbd
352443,drug-alcohol,12:00:00,speer
24572,larceny,20:00:00,hampden
193169,robbery,04:00:00,east-colfax
447804,other-crimes-against-persons,12:00:00,auraria
35593,aggravated-assault,16:00:00,hampden
508075,theft-from-motor-vehicle,23:59:00,montbello
505855,larceny,12:00:00,five-points
464270,auto-theft,20:00:00,overland
308555,drug-alcohol,16:00:00,cory-merrill
52703,public-disorder,23:59:00,speer
136264,all-other-crimes,20:00:00,west-colfax
93303,theft-from-motor-vehicle,08:00:00,overland
188157,theft-from-motor-vehicle,23:59:00,dia
108166,all-other-crimes,20:00:00,valverde
156729,public-disorder,16:00:00,montbello
178452,all-other-crimes,16:00:00,civic-center
366855,white-collar-crime,20:00:00,washington-park
201864,burglary,12:00:00,stapleton
157039,drug-alcohol,04:00:00,gateway-green-valley-ranch
478531,drug-alcohol,23:59:00,mar-lee
431959,public-disorder,23:59:00,west-colfax
206036,all-other-crimes,08:00:00,union-station
358778,sexual-assault,16:00:00,stapleton
249628,all-other-crimes,12:00:00,auraria
445475,all-other-crimes,23:59:00,five-points
222588,auto-theft,16:00:00,mar-lee
223719,drug-alcohol,16:00:00,globeville
323623,white-collar-crime,12:00:00,marston
323037,public-disorder,04:00:00,city-park-west
259973,theft-from-motor-vehicle,23:59:00,montbello
183222,drug-alcohol,04:00:00,kennedy
35685,other-crimes-against-persons,20:00:00,hampden-south
438472,burglary,08:00:00,hampden-south
345894,drug-alcohol,08:00:00,college-view-south-platte
239257,public-disorder,12:00:00,fort-logan
385161,drug-alcohol,16:00:00,athmar-park
157287,theft-from-motor-vehicle,08:00:00,west-highland
513872,auto-theft,20:00:00,gateway-green-valley-ranch
27889,all-other-crimes,20:00:00,lincoln-park
428013,auto-theft,08:00:00,cbd
485331,robbery,16:00:00,barnum
404007,aggravated-assault,23:59:00,north-capitol-hill
305477,larceny,12:00:00,whittier
231324,aggravated-assault,20:00:00,northeast-park-hill
104419,all-other-crimes,23:59:00,jefferson-park
503736,aggravated-assault,04:00:00,kennedy
499036,larceny,23:59:00,speer
410989,theft-from-motor-vehicle,04:00:00,hampden-south
64144,auto-theft,23:59:00,west-colfax
333242,larceny,23:59:00,capitol-hill
306220,public-disorder,20:00:00,barnum-west
4639,all-other-crimes,20:00:00,west-colfax
377241,theft-from-motor-vehicle,16:00:00,west-colfax
307153,all-other-crimes,04:00:00,westwood
514964,aggravated-assault,16:00:00,north-capitol-hill
127438,sexual-assault,04:00:00,university
519711,theft-from-motor-vehicle,20:00:00,cherry-creek
303215,drug-alcohol,16:00:00,five-points
277654,public-disorder,04:00:00,villa-park
416954,drug-alcohol,04:00:00,montbello
305372,robbery,20:00:00,university
334326,burglary,23:59:00,college-view-south-platte
33452,public-disorder,20:00:00,university-hills
451967,drug-alcohol,16:00:00,athmar-park
515126,drug-alcohol,16:00:00,north-capitol-hill
224114,public-disorder,23:59:00,city-park-west
295900,larceny,12:00:00,west-colfax
325534,all-other-crimes,12:00:00,civic-center
43035,larceny,23:59:00,union-station
76078,larceny,20:00:00,highland
77125,aggravated-assault,20:00:00,mar-lee
208915,all-other-crimes,12:00:00,baker
158701,all-other-crimes,23:59:00,globeville
20158,theft-from-motor-vehicle,12:00:00,auraria
116072,public-disorder,20:00:00,bear-valley
33364,all-other-crimes,12:00:00,five-points
316904,other-crimes-against-persons,08:00:00,cole
419468,all-other-crimes,20:00:00,stapleton
453647,theft-from-motor-vehicle,16:00:00,southmoor-park
139411,robbery,20:00:00,cherry-creek
520398,drug-alcohol,23:59:00,city-park-west
229320,drug-alcohol,16:00:00,east-colfax
231083,aggravated-assault,20:00:00,villa-park
512878,auto-theft,08:00:00,dia
110135,all-other-crimes,23:59:00,westwood
473175,larceny,20:00:00,stapleton
218655,larceny,16:00:00,north-capitol-hill
440755,other-crimes-against-persons,20:00:00,athmar-park
513713,drug-alcohol,16:00:00,north-capitol-hill
300073,larceny,16:00:00,cbd
227468,other-crimes-against-persons,08:00:00,lincoln-park
521414,burglary,08:00:00,sloan-lake
129081,drug-alcohol,16:00:00,regis
370265,larceny,12:00:00,jefferson-park
383353,burglary,23:59:00,lincoln-park
181744,theft-from-motor-vehicle,08:00:00,gateway-green-valley-ranch
523888,all-other-crimes,16:00:00,civic-center
90238,theft-from-motor-vehicle,04:00:00,cory-merrill
138365,public-disorder,23:59:00,five-points
121531,theft-from-motor-vehicle,20:00:00,hilltop
463772,theft-from-motor-vehicle,16:00:00,mar-lee
255405,theft-from-motor-vehicle,04:00:00,sloan-lake
211359,white-collar-crime,16:00:00,university-park
146718,all-other-crimes,04:00:00,ruby-hill
190936,other-crimes-against-persons,20:00:00,montbello
419143,other-crimes-against-persons,20:00:00,cbd
381490,all-other-crimes,16:00:00,westwood
127549,robbery,20:00:00,east-colfax
229883,larceny,12:00:00,harvey-park-south
101052,other-crimes-against-persons,16:00:00,montbello
6645,all-other-crimes,04:00:00,city-park-west
30484,auto-theft,12:00:00,athmar-park
373027,burglary,20:00:00,lincoln-park
19666,theft-from-motor-vehicle,23:59:00,university
338184,other-crimes-against-persons,04:00:00,westwood
187196,drug-alcohol,16:00:00,villa-park
19548,public-disorder,23:59:00,cbd
254420,auto-theft,16:00:00,athmar-park
173254,all-other-crimes,23:59:00,hale
267201,theft-from-motor-vehicle,23:59:00,berkeley
500669,drug-alcohol,16:00:00,east-colfax
367870,theft-from-motor-vehicle,20:00:00,gateway-green-valley-ranch
500619,all-other-crimes,20:00:00,five-points
126589,theft-from-motor-vehicle,04:00:00,virginia-village
53235,drug-alcohol,16:00:00,westwood
32544,drug-alcohol,20:00:00,capitol-hill
52573,burglary,12:00:00,union-station
319131,theft-from-motor-vehicle,12:00:00,harvey-park-south
518298,burglary,23:59:00,lincoln-park
439305,other-crimes-against-persons,12:00:00,westwood
93095,other-crimes-against-persons,08:00:00,ruby-hill
404731,other-crimes-against-persons,20:00:00,civic-center
43203,larceny,20:00:00,dia
415948,theft-from-motor-vehicle,23:59:00,speer
220902,public-disorder,23:59:00,gateway-green-valley-ranch
483530,drug-alcohol,12:00:00,five-points
337200,drug-alcohol,20:00:00,city-park-west
519588,all-other-crimes,20:00:00,cherry-creek
441217,public-disorder,16:00:00,baker
173075,white-collar-crime,12:00:00,harvey-park-south
229661,auto-theft,12:00:00,city-park
112337,public-disorder,12:00:00,montbello
528260,public-disorder,04:00:00,kennedy
26902,theft-from-motor-vehicle,12:00:00,union-station
179997,theft-from-motor-vehicle,12:00:00,baker
118453,public-disorder,12:00:00,cole
313624,larceny,20:00:00,westwood
507401,all-other-crimes,12:00:00,speer
470372,all-other-crimes,20:00:00,baker
18191,drug-alcohol,20:00:00,sun-valley
135750,burglary,12:00:00,congress-park
90992,public-disorder,20:00:00,civic-center
230613,auto-theft,23:59:00,washington-virginia-vale
59367,sexual-assault,20:00:00,washington-virginia-vale
2091,aggravated-assault,23:59:00,ruby-hill
96383,other-crimes-against-persons,16:00:00,bear-valley
109178,all-other-crimes,20:00:00,cheesman-park
181395,larceny,16:00:00,elyria-swansea
314790,auto-theft,08:00:00,dia
379621,burglary,20:00:00,west-highland
90244,theft-from-motor-vehicle,04:00:00,hampden
308428,theft-from-motor-vehicle,23:59:00,stapleton
54217,aggravated-assault,23:59:00,cbd
77171,drug-alcohol,16:00:00,west-colfax
52067,all-other-crimes,16:00:00,montbello
134716,public-disorder,16:00:00,whittier
447386,public-disorder,16:00:00,cheesman-park
458685,burglary,04:00:00,hampden-south
319588,all-other-crimes,12:00:00,lincoln-park
407904,public-disorder,12:00:00,south-park-hill
177464,aggravated-assault,16:00:00,elyria-swansea
44561,theft-from-motor-vehicle,16:00:00,indian-creek
397134,drug-alcohol,20:00:00,westwood
343191,larceny,16:00:00,cbd
321802,theft-from-motor-vehicle,23:59:00,windsor
138108,other-crimes-against-persons,23:59:00,cbd
152306,public-disorder,20:00:00,east-colfax
23121,public-disorder,16:00:00,cbd
418333,other-crimes-against-persons,23:59:00,sloan-lake
510638,public-disorder,23:59:00,highland
193405,auto-theft,20:00:00,college-view-south-platte
247441,all-other-crimes,08:00:00,civic-center
370135,theft-from-motor-vehicle,20:00:00,washington-park
76482,all-other-crimes,23:59:00,whittier
37893,larceny,16:00:00,washington-virginia-vale
433524,theft-from-motor-vehicle,04:00:00,sloan-lake
233889,all-other-crimes,20:00:00,baker
48268,sexual-assault,16:00:00,five-points
492300,auto-theft,20:00:00,hampden
275248,all-other-crimes,20:00:00,sunnyside
298389,larceny,16:00:00,cherry-creek
183039,theft-from-motor-vehicle,08:00:00,baker
47013,auto-theft,20:00:00,overland
344563,larceny,20:00:00,five-points
400491,other-crimes-against-persons,20:00:00,five-points
108172,larceny,20:00:00,auraria
269503,all-other-crimes,12:00:00,marston
479943,auto-theft,16:00:00,union-station
436358,public-disorder,04:00:00,ruby-hill
519366,other-crimes-against-persons,16:00:00,gateway-green-valley-ranch
376029,all-other-crimes,04:00:00,montbello
274991,larceny,04:00:00,cole
313114,other-crimes-against-persons,04:00:00,south-park-hill
148937,all-other-crimes,23:59:00,washington-virginia-vale
247626,drug-alcohol,20:00:00,cory-merrill
358610,aggravated-assault,12:00:00,whittier
400923,drug-alcohol,12:00:00,five-points
413543,theft-from-motor-vehicle,23:59:00,berkeley
188439,public-disorder,16:00:00,gateway-green-valley-ranch
13754,larceny,16:00:00,washington-virginia-vale
484568,all-other-crimes,12:00:00,stapleton
