,day_of_week,NEIGHBORHOOD_ID,TIME
149927,Monday,goldsmith,08:00:00
228567,Thursday,capitol-hill,20:00:00
9087,Thursday,east-colfax,16:00:00
3407,Thursday,highland,16:00:00
237463,Saturday,elyria-swansea,04:00:00
210058,Friday,northeast-park-hill,16:00:00
173164,Tuesday,washington-virginia-vale,08:00:00
85614,Wednesday,goldsmith,12:00:00
184221,Tuesday,stapleton,12:00:00
208074,Monday,westwood,04:00:00
212167,Thursday,highland,23:59:00
198701,Friday,highland,16:00:00
305843,Tuesday,east-colfax,20:00:00
264328,Sunday,overland,04:00:00
105620,Thursday,montbello,12:00:00
290904,Saturday,east-colfax,20:00:00
450771,Thursday,civic-center,16:00:00
60946,Thursday,valverde,12:00:00
66130,Monday,lincoln-park,08:00:00
505898,Friday,lowry-field,20:00:00
483241,Wednesday,valverde,04:00:00
477878,Tuesday,northeast-park-hill,20:00:00
56567,Monday,city-park-west,12:00:00
102220,Tuesday,cherry-creek,12:00:00
481700,Friday,west-colfax,20:00:00
73611,Monday,hampden,12:00:00
507180,Saturday,overland,16:00:00
210342,Sunday,cole,23:59:00
444223,Friday,montbello,16:00:00
452807,Tuesday,hampden,23:59:00
27585,Thursday,chaffee-park,16:00:00
394643,Monday,cbd,20:00:00
91258,Thursday,city-park,08:00:00
350512,Wednesday,baker,16:00:00
239893,Tuesday,clayton,23:59:00
56629,Sunday,north-capitol-hill,08:00:00
385587,Monday,gateway-green-valley-ranch,23:59:00
360361,Wednesday,mar-lee,23:59:00
389562,Saturday,windsor,04:00:00
12698,Saturday,union-station,04:00:00
356106,Saturday,villa-park,23:59:00
510786,Sunday,ruby-hill,20:00:00
337955,Wednesday,west-colfax,20:00:00
399818,Friday,north-capitol-hill,23:59:00
424475,Tuesday,north-capitol-hill,20:00:00
492561,Monday,westwood,16:00:00
250157,Sunday,marston,16:00:00
523697,Monday,five-points,16:00:00
170111,Thursday,globeville,04:00:00
525236,Wednesday,cherry-creek,04:00:00
439081,Tuesday,cole,16:00:00
242840,Thursday,south-park-hill,04:00:00
471670,Saturday,elyria-swansea,20:00:00
166785,Wednesday,dia,08:00:00
476008,Thursday,washington-virginia-vale,20:00:00
41669,Monday,ruby-hill,16:00:00
245227,Thursday,montbello,20:00:00
407440,Thursday,civic-center,23:59:00
312861,Friday,country-club,20:00:00
461528,Tuesday,city-park-west,20:00:00
203230,Sunday,stapleton,23:59:00
237596,Thursday,stapleton,04:00:00
494748,Wednesday,ruby-hill,16:00:00
406363,Monday,hampden-south,20:00:00
454268,Wednesday,capitol-hill,16:00:00
166052,Thursday,dia,08:00:00
83241,Thursday,civic-center,08:00:00
142262,Monday,platt-park,04:00:00
190904,Tuesday,hilltop,12:00:00
122800,Wednesday,harvey-park-south,12:00:00
164070,Friday,gateway-green-valley-ranch,16:00:00
100222,Tuesday,mar-lee,12:00:00
197168,Sunday,gateway-green-valley-ranch,04:00:00
525666,Wednesday,union-station,23:59:00
119554,Tuesday,gateway-green-valley-ranch,16:00:00
26611,Tuesday,stapleton,04:00:00
405029,Saturday,west-colfax,23:59:00
475847,Wednesday,westwood,04:00:00
427603,Saturday,stapleton,20:00:00
214140,Saturday,city-park,23:59:00
93225,Friday,capitol-hill,12:00:00
508960,Tuesday,cheesman-park,16:00:00
448514,Friday,lowry-field,20:00:00
347828,Saturday,union-station,20:00:00
34569,Thursday,barnum,08:00:00
180009,Friday,harvey-park-south,08:00:00
99946,Thursday,regis,12:00:00
499939,Sunday,cbd,16:00:00
239551,Friday,whittier,23:59:00
400427,Tuesday,capitol-hill,23:59:00
426522,Monday,sun-valley,20:00:00
287783,Tuesday,capitol-hill,20:00:00
174549,Friday,mar-lee,12:00:00
97256,Sunday,westwood,04:00:00
403648,Tuesday,auraria,20:00:00
141767,Thursday,overland,12:00:00
450686,Saturday,east-colfax,23:59:00
242220,Sunday,west-colfax,20:00:00
373739,Friday,hampden-south,20:00:00
297866,Thursday,civic-center,20:00:00
299213,Thursday,city-park-west,16:00:00
304323,Saturday,lincoln-park,23:59:00
468130,Thursday,goldsmith,23:59:00
6568,Sunday,jefferson-park,12:00:00
327508,Wednesday,hampden,20:00:00
14695,Saturday,harvey-park-south,04:00:00
308695,Sunday,stapleton,16:00:00
446841,Sunday,southmoor-park,04:00:00
490165,Thursday,clayton,20:00:00
306501,Wednesday,cheesman-park,20:00:00
375869,Friday,virginia-village,16:00:00
419525,Sunday,goldsmith,23:59:00
47251,Sunday,westwood,16:00:00
222806,Wednesday,north-capitol-hill,23:59:00
181916,Sunday,five-points,08:00:00
505810,Saturday,five-points,20:00:00
131515,Tuesday,virginia-village,12:00:00
3650,Sunday,west-colfax,16:00:00
364659,Saturday,college-view-south-platte,04:00:00
521967,Thursday,indian-creek,16:00:00
79739,Tuesday,baker,04:00:00
387031,Saturday,north-capitol-hill,23:59:00
249149,Saturday,jefferson-park,20:00:00
9665,Saturday,baker,16:00:00
196862,Sunday,northeast-park-hill,23:59:00
450289,Wednesday,north-capitol-hill,20:00:00
385042,Monday,lincoln-park,23:59:00
335760,Thursday,barnum-west,16:00:00
484202,Thursday,sloan-lake,20:00:00
350777,Thursday,bear-valley,20:00:00
69210,Sunday,cbd,12:00:00
151769,Saturday,harvey-park,08:00:00
163765,Thursday,windsor,08:00:00
463546,Thursday,montbello,16:00:00
279895,Monday,five-points,20:00:00
304600,Monday,union-station,23:59:00
113508,Sunday,gateway-green-valley-ranch,04:00:00
417020,Sunday,cheesman-park,20:00:00
147126,Tuesday,west-colfax,08:00:00
32625,Wednesday,baker,08:00:00
484997,Thursday,five-points,23:59:00
377461,Friday,clayton,16:00:00
338842,Wednesday,stapleton,20:00:00
210723,Thursday,chaffee-park,23:59:00
400243,Saturday,rosedale,20:00:00
126992,Friday,jefferson-park,12:00:00
310420,Wednesday,virginia-village,04:00:00
149360,Sunday,cherry-creek,12:00:00
471400,Saturday,montbello,16:00:00
364081,Tuesday,cbd,20:00:00
368962,Friday,north-capitol-hill,23:59:00
192294,Friday,auraria,12:00:00
200941,Wednesday,baker,16:00:00
99810,Saturday,clayton,08:00:00
385163,Sunday,montclair,20:00:00
508233,Monday,athmar-park,20:00:00
159027,Friday,gateway-green-valley-ranch,08:00:00
500555,Thursday,overland,23:59:00
21488,Saturday,college-view-south-platte,16:00:00
