,day_of_week,NEIGHBORHOOD_ID,TIME
3306,Monday,cbd,16:00:00
4131,Sunday,westwood,04:00:00
5906,Monday,villa-park,20:00:00
4571,Wednesday,mar-lee,20:00:00
1547,Saturday,civic-center,12:00:00
1641,Wednesday,west-colfax,12:00:00
2684,Thursday,mar-lee,04:00:00
4378,Tuesday,globeville,20:00:00
3413,Sunday,sun-valley,20:00:00
6064,Sunday,montbello,23:59:00
748,Friday,villa-park,12:00:00
1016,Friday,barnum,12:00:00
3550,Wednesday,berkeley,23:59:00
97,Wednesday,five-points,16:00:00
86,Sunday,cbd,12:00:00
804,Sunday,speer,08:00:00
361,Monday,athmar-park,04:00:00
2123,Monday,east-colfax,16:00:00
5414,Thursday,washington-virginia-vale,20:00:00
5362,Wednesday,civic-center,20:00:00
5602,Monday,civic-center,04:00:00
1277,Tuesday,westwood,08:00:00
4954,Tuesday,west-colfax,16:00:00
5327,Saturday,mar-lee,20:00:00
3066,Saturday,globeville,23:59:00
2756,Friday,west-colfax,12:00:00
3563,Monday,west-colfax,16:00:00
2730,Saturday,lincoln-park,12:00:00
1558,Sunday,bear-valley,08:00:00
495,Wednesday,lowry-field,08:00:00
547,Friday,montbello,12:00:00
6184,Tuesday,cherry-creek,04:00:00
4698,Monday,sunnyside,23:59:00
3233,Monday,stapleton,20:00:00
2282,Friday,five-points,04:00:00
6231,Thursday,montclair,23:59:00
3701,Sunday,lincoln-park,23:59:00
1834,Saturday,west-colfax,04:00:00
2257,Monday,marston,12:00:00
1577,Wednesday,east-colfax,04:00:00
7014,Wednesday,athmar-park,23:59:00
5607,Sunday,five-points,16:00:00
6018,Saturday,west-colfax,20:00:00
5087,Friday,hampden-south,20:00:00
5037,Saturday,hampden,23:59:00
543,Wednesday,capitol-hill,04:00:00
3230,Wednesday,mar-lee,16:00:00
5787,Saturday,cole,20:00:00
6930,Tuesday,athmar-park,16:00:00
5128,Monday,union-station,23:59:00
3997,Saturday,montbello,20:00:00
1612,Saturday,west-colfax,12:00:00
2032,Friday,union-station,04:00:00
2104,Saturday,sun-valley,08:00:00
6818,Sunday,hampden,16:00:00
2783,Wednesday,civic-center,16:00:00
5567,Friday,cherry-creek,16:00:00
6369,Saturday,washington-virginia-vale,04:00:00
3168,Thursday,university-hills,20:00:00
6271,Saturday,hale,20:00:00
5323,Saturday,west-colfax,23:59:00
6479,Friday,five-points,20:00:00
1079,Tuesday,cheesman-park,08:00:00
1639,Sunday,south-park-hill,12:00:00
5944,Friday,westwood,20:00:00
221,Friday,five-points,16:00:00
1632,Sunday,barnum-west,04:00:00
4684,Thursday,west-colfax,20:00:00
2247,Monday,cole,08:00:00
6344,Monday,bear-valley,23:59:00
6590,Thursday,hampden-south,16:00:00
995,Friday,city-park-west,12:00:00
506,Monday,south-park-hill,12:00:00
5558,Thursday,washington-virginia-vale,23:59:00
6773,Sunday,stapleton,16:00:00
5419,Sunday,five-points,16:00:00
3347,Monday,chaffee-park,23:59:00
509,Saturday,five-points,12:00:00
3451,Thursday,gateway-green-valley-ranch,20:00:00
2989,Wednesday,highland,20:00:00
1749,Monday,montbello,08:00:00
2549,Sunday,highland,08:00:00
6531,Tuesday,university-hills,23:59:00
3562,Sunday,five-points,23:59:00
1120,Monday,sun-valley,16:00:00
2383,Tuesday,montbello,08:00:00
3173,Friday,cheesman-park,16:00:00
4087,Tuesday,university-park,20:00:00
2579,Sunday,city-park-west,08:00:00
1704,Tuesday,gateway-green-valley-ranch,12:00:00
5453,Saturday,platt-park,16:00:00
4052,Thursday,rosedale,20:00:00
3078,Sunday,villa-park,23:59:00
3116,Sunday,harvey-park-south,23:59:00
6762,Sunday,cbd,16:00:00
2196,Saturday,washington-virginia-vale,12:00:00
5235,Thursday,south-park-hill,23:59:00
1688,Monday,five-points,16:00:00
1484,Thursday,congress-park,16:00:00
6633,Friday,cheesman-park,20:00:00
1737,Monday,five-points,16:00:00
6613,Wednesday,montbello,23:59:00
6886,Friday,city-park,23:59:00
5686,Thursday,civic-center,20:00:00
1954,Thursday,five-points,08:00:00
247,Thursday,stapleton,12:00:00
2036,Thursday,villa-park,04:00:00
7101,Friday,berkeley,20:00:00
2741,Wednesday,baker,04:00:00
2586,Monday,cheesman-park,04:00:00
464,Sunday,north-capitol-hill,08:00:00
4753,Friday,speer,16:00:00
7111,Tuesday,union-station,23:59:00
2997,Wednesday,cory-merrill,23:59:00
2685,Thursday,cbd,12:00:00
2540,Sunday,montbello,12:00:00
601,Friday,cbd,04:00:00
1633,Thursday,overland,04:00:00
2809,Monday,cbd,20:00:00
2645,Saturday,cbd,04:00:00
3150,Tuesday,cbd,20:00:00
6945,Wednesday,kennedy,23:59:00
7063,Sunday,harvey-park-south,16:00:00
1517,Wednesday,hampden-south,12:00:00
