,day_of_week,NEIGHBORHOOD_ID,TIME
14304,Thursday,baker,16:00:00
30347,Monday,west-colfax,04:00:00
10622,Wednesday,barnum,16:00:00
22543,Tuesday,five-points,16:00:00
16285,Monday,cbd,16:00:00
26808,Wednesday,capitol-hill,20:00:00
29923,Monday,cole,16:00:00
32170,Monday,montbello,20:00:00
29232,Thursday,college-view-south-platte,23:59:00
23651,Tuesday,east-colfax,04:00:00
6167,Tuesday,bear-valley,12:00:00
16292,Monday,cole,20:00:00
8137,Friday,cole,04:00:00
7887,Monday,north-capitol-hill,16:00:00
8998,Sunday,five-points,12:00:00
3687,Saturday,overland,08:00:00
28434,Thursday,jefferson-park,04:00:00
27852,Friday,cbd,20:00:00
32199,Wednesday,overland,04:00:00
3700,Tuesday,five-points,12:00:00
33359,Wednesday,capitol-hill,16:00:00
19456,Monday,cbd,16:00:00
30232,Wednesday,west-highland,20:00:00
7120,Sunday,west-colfax,16:00:00
26153,Wednesday,college-view-south-platte,16:00:00
9110,Monday,west-colfax,04:00:00
15890,Wednesday,rosedale,16:00:00
12640,Wednesday,barnum-west,20:00:00
20885,Friday,montbello,16:00:00
21895,Friday,five-points,23:59:00
31939,Thursday,capitol-hill,20:00:00
28306,Thursday,civic-center,23:59:00
14379,Monday,cheesman-park,20:00:00
17455,Thursday,north-capitol-hill,20:00:00
32996,Friday,city-park-west,20:00:00
13313,Tuesday,five-points,20:00:00
12468,Monday,east-colfax,23:59:00
12073,Friday,east-colfax,23:59:00
14568,Tuesday,north-capitol-hill,16:00:00
32889,Monday,capitol-hill,16:00:00
32960,Friday,university,16:00:00
27771,Tuesday,harvey-park-south,04:00:00
20892,Thursday,university-hills,20:00:00
19231,Friday,five-points,16:00:00
27443,Wednesday,university-park,20:00:00
32937,Friday,north-capitol-hill,23:59:00
23155,Tuesday,athmar-park,16:00:00
23519,Friday,west-colfax,20:00:00
34189,Wednesday,harvey-park,16:00:00
5667,Saturday,westwood,12:00:00
24764,Saturday,city-park-west,23:59:00
23161,Wednesday,north-capitol-hill,16:00:00
8524,Thursday,five-points,12:00:00
2846,Tuesday,north-capitol-hill,12:00:00
18191,Thursday,lincoln-park,04:00:00
11148,Sunday,capitol-hill,20:00:00
1873,Monday,globeville,04:00:00
6378,Tuesday,university,12:00:00
24835,Wednesday,chaffee-park,20:00:00
20117,Monday,skyland,16:00:00
28027,Friday,barnum-west,16:00:00
33959,Wednesday,five-points,20:00:00
21677,Wednesday,athmar-park,16:00:00
28371,Saturday,cbd,23:59:00
20772,Friday,virginia-village,20:00:00
23135,Saturday,cbd,23:59:00
10231,Sunday,cheesman-park,20:00:00
196,Monday,washington-virginia-vale,12:00:00
1148,Monday,jefferson-park,08:00:00
29869,Friday,five-points,20:00:00
18636,Thursday,east-colfax,23:59:00
26022,Wednesday,harvey-park-south,04:00:00
1955,Wednesday,montbello,12:00:00
32289,Tuesday,city-park-west,20:00:00
24079,Sunday,five-points,20:00:00
18003,Thursday,valverde,04:00:00
10388,Tuesday,ruby-hill,23:59:00
24971,Wednesday,cheesman-park,20:00:00
14925,Thursday,east-colfax,04:00:00
1597,Wednesday,harvey-park-south,12:00:00
4996,Wednesday,north-park-hill,12:00:00
2866,Wednesday,cbd,12:00:00
32308,Wednesday,cheesman-park,20:00:00
11963,Tuesday,barnum-west,16:00:00
24441,Tuesday,auraria,04:00:00
30804,Thursday,stapleton,20:00:00
8033,Wednesday,kennedy,04:00:00
25273,Tuesday,five-points,23:59:00
3528,Monday,north-capitol-hill,04:00:00
17327,Thursday,cbd,16:00:00
1121,Saturday,mar-lee,16:00:00
7499,Sunday,gateway-green-valley-ranch,12:00:00
3206,Tuesday,sun-valley,16:00:00
22427,Friday,university-park,20:00:00
13751,Thursday,civic-center,20:00:00
23977,Thursday,east-colfax,16:00:00
5093,Monday,college-view-south-platte,12:00:00
15965,Friday,lincoln-park,20:00:00
10127,Thursday,goldsmith,20:00:00
14273,Tuesday,five-points,23:59:00
26597,Thursday,civic-center,16:00:00
18307,Wednesday,capitol-hill,04:00:00
16779,Sunday,five-points,23:59:00
2889,Monday,five-points,08:00:00
30965,Monday,athmar-park,16:00:00
33315,Friday,capitol-hill,23:59:00
295,Thursday,rosedale,12:00:00
17706,Sunday,five-points,20:00:00
24398,Thursday,athmar-park,20:00:00
