,day_of_week,NEIGHBORHOOD_ID,TIME,GEO_LAT,GEO_LON
316,Wednesday,athmar-park,04:00:00,39.7004195,-105.0238567
317,Sunday,civic-center,12:00:00,39.7398975,-104.987485
318,Wednesday,sunnyside,12:00:00,39.7770356,-105.0003313
319,Sunday,washington-park,12:00:00,39.686916,-104.9604513
320,Saturday,sun-valley,12:00:00,39.7380049,-105.0251519
321,Monday,north-capitol-hill,12:00:00,39.7408492,-104.9822436
322,Thursday,civic-center,12:00:00,39.7346773,-104.9877863
323,Friday,sunnyside,04:00:00,39.7822985,-105.024955
324,Friday,capitol-hill,12:00:00,39.7399097,-104.9821155
325,Sunday,capitol-hill,08:00:00,39.7392434,-104.9873156
326,Tuesday,sloan-lake,04:00:00,39.7548639,-105.036974
327,Friday,east-colfax,12:00:00,39.7404556,-104.8866399
328,Tuesday,five-points,12:00:00,39.748490000000004,-104.9780654
329,Sunday,westwood,16:00:00,39.7003466,-105.03445500000001
330,Monday,cherry-creek,04:00:00,39.7146447,-104.9406979
331,Saturday,west-colfax,12:00:00,39.7386546,-105.0401355
332,Thursday,jefferson-park,12:00:00,39.7556664,-105.0160408
333,Tuesday,five-points,08:00:00,39.7563879,-104.9873894
334,Tuesday,west-colfax,12:00:00,39.7402741,-105.0393853
335,Monday,west-colfax,04:00:00,39.743496,-105.0483327
336,Monday,west-colfax,04:00:00,39.743496,-105.0483327
337,Sunday,civic-center,04:00:00,39.7397729,-104.9935737
338,Tuesday,westwood,04:00:00,39.7085313,-105.0250919
339,Saturday,stapleton,16:00:00,39.7696311,-104.8486005
340,Monday,civic-center,16:00:00,39.7397729,-104.9935737
341,Sunday,auraria,04:00:00,39.7430436,-105.0106906
342,Monday,mar-lee,12:00:00,39.6881838,-105.0489693
343,Thursday,lincoln-park,12:00:00,39.740009,-105.0124293
344,Saturday,villa-park,04:00:00,39.7297898,-105.0255204
345,Sunday,montbello,04:00:00,39.7779147,-104.8648864
346,Sunday,civic-center,04:00:00,39.7397729,-104.9935737
347,Thursday,west-colfax,12:00:00,39.7404574,-105.0357321
348,Monday,harvey-park-south,16:00:00,39.6553649,-105.0401269
349,Sunday,hampden,04:00:00,39.6602722,-104.8663377
350,Tuesday,five-points,12:00:00,39.7474858,-104.9769633
351,Tuesday,stapleton,04:00:00,39.7598695,-104.8902049
352,Monday,mar-lee,08:00:00,39.6880029,-105.0454882
353,Friday,capitol-hill,12:00:00,39.7392243,-104.9798198
354,Tuesday,barnum,16:00:00,39.7221735,-105.0384234
355,Friday,washington-virginia-vale,08:00:00,39.6928292,-104.904117
356,Friday,capitol-hill,08:00:00,39.7320266,-104.9786821
357,Wednesday,east-colfax,12:00:00,39.7388636,-104.8867036
358,Monday,stapleton,04:00:00,39.7718018,-104.8484594
359,Wednesday,east-colfax,12:00:00,39.7393907,-104.89839099999999
360,Monday,east-colfax,12:00:00,39.7401547,-104.8905506
361,Wednesday,east-colfax,12:00:00,39.7393907,-104.89839099999999
362,Monday,barnum-west,12:00:00,39.7172111,-105.0514666
363,Saturday,west-colfax,12:00:00,39.7386546,-105.0401355
364,Wednesday,five-points,12:00:00,39.770301,-104.9719193
365,Wednesday,west-colfax,08:00:00,39.7429733,-105.0257157
366,Monday,montbello,12:00:00,39.7760448,-104.8482385
367,Tuesday,lincoln-park,12:00:00,39.7351069,-104.9963489
368,Thursday,barnum,12:00:00,39.7161242,-105.0352568
369,Thursday,lincoln-park,12:00:00,39.7375378,-104.9979493
370,Monday,west-colfax,04:00:00,39.7377627,-105.0346192
371,Monday,civic-center,08:00:00,39.7398975,-104.987485
372,Friday,college-view-south-platte,04:00:00,39.678339,-105.0020215
373,Tuesday,cheesman-park,12:00:00,39.7400246,-104.9696901
374,Tuesday,city-park-west,12:00:00,39.7409169,-104.9697118
375,Thursday,platt-park,12:00:00,39.6874619,-104.9873527
376,Thursday,five-points,12:00:00,39.7535962,-104.988708
377,Friday,five-points,16:00:00,39.7545631,-104.9875699
378,Tuesday,stapleton,12:00:00,39.7724895,-104.8477201
379,Tuesday,capitol-hill,12:00:00,39.7316669,-104.9755701
380,Thursday,lincoln-park,12:00:00,39.7376754,-105.005156
381,Thursday,sun-valley,12:00:00,39.7314695,-105.0247588
382,Tuesday,mar-lee,04:00:00,39.6967456,-105.0250614
383,Tuesday,northeast-park-hill,04:00:00,39.7633303,-104.9305771
384,Monday,east-colfax,12:00:00,39.7391817,-104.8876823
385,Thursday,cbd,12:00:00,39.742134,-104.9942608
386,Thursday,civic-center,08:00:00,39.7325973,-104.9886122
387,Thursday,westwood,12:00:00,39.7083679,-105.0520101
388,Saturday,ruby-hill,08:00:00,39.6854919,-105.0062417
389,Friday,capitol-hill,12:00:00,39.7388357,-104.980733
390,Sunday,athmar-park,12:00:00,39.6999704,-105.0140793
391,Tuesday,city-park-west,12:00:00,39.7409169,-104.9697118
392,Monday,northeast-park-hill,12:00:00,39.7664676,-104.9231453
393,Tuesday,capitol-hill,12:00:00,39.7398829,-104.9797687
394,Monday,gateway-green-valley-ranch,12:00:00,39.7973214,-104.7488392
395,Tuesday,five-points,08:00:00,39.7543937,-104.9871372
396,Tuesday,capitol-hill,12:00:00,39.7313605,-104.9870176
397,Monday,montbello,12:00:00,39.7772373,-104.8274315
398,Monday,montbello,12:00:00,39.7772373,-104.8274315
399,Wednesday,regis,12:00:00,39.7858114,-105.0343215
400,Saturday,civic-center,08:00:00,39.7368557,-104.9957212
401,Friday,five-points,12:00:00,39.748490000000004,-104.9780654
402,Tuesday,cbd,12:00:00,39.7433767,-104.9895826
403,Tuesday,capitol-hill,12:00:00,39.7398829,-104.9797687
404,Tuesday,speer,16:00:00,39.7174383,-104.98368899999998
405,Tuesday,city-park-west,12:00:00,39.7404753,-104.9704014
406,Wednesday,sunnyside,12:00:00,39.7801508,-105.0080086
407,Tuesday,baker,04:00:00,39.7129885,-104.98754299999999
408,Tuesday,hampden,04:00:00,39.6747562,-104.8708432
409,Tuesday,capitol-hill,12:00:00,39.7400317,-104.9730966
410,Tuesday,capitol-hill,08:00:00,39.7398829,-104.9797687
411,Wednesday,five-points,12:00:00,39.7512096,-104.9828287
412,Wednesday,regis,12:00:00,39.7855363,-105.0252533
413,Monday,virginia-village,08:00:00,39.6855069,-104.9391677
414,Saturday,stapleton,04:00:00,39.7772742,-104.8827848
415,Friday,overland,04:00:00,39.6748892,-104.987576
416,Tuesday,civic-center,12:00:00,39.7398975,-104.987485
417,Tuesday,east-colfax,12:00:00,39.7400093,-104.8868714
418,Wednesday,capitol-hill,12:00:00,39.7399561,-104.9807994
419,Wednesday,east-colfax,12:00:00,39.7398482,-104.8875769
420,Wednesday,north-capitol-hill,12:00:00,39.7475452,-104.9810775
421,Monday,montbello,12:00:00,39.7760448,-104.8482385
422,Monday,capitol-hill,12:00:00,39.7343993,-104.9844602
423,Wednesday,south-park-hill,12:00:00,39.7405319,-104.9101552
424,Tuesday,stapleton,04:00:00,39.7724805,-104.8651526
425,Saturday,valverde,04:00:00,39.7115282,-105.0187801
426,Friday,west-colfax,16:00:00,39.7384091,-105.0419542
427,Wednesday,regis,12:00:00,39.7855363,-105.0252533
428,Wednesday,capitol-hill,12:00:00,39.7399561,-104.9807994
429,Thursday,civic-center,04:00:00,39.7400666,-104.99165500000001
430,Friday,north-capitol-hill,04:00:00,39.7460126,-104.9815227
431,Monday,city-park-west,12:00:00,39.7415688,-104.9718298
432,Friday,platt-park,04:00:00,39.6875643,-104.9862931
433,Tuesday,villa-park,04:00:00,39.7328804,-105.0519886
434,Friday,montbello,04:00:00,39.7968132,-104.828322
435,Thursday,five-points,12:00:00,39.7628718,-104.9773216
436,Thursday,civic-center,12:00:00,39.7398975,-104.987485
437,Saturday,dia,12:00:00,39.851926,-104.6740448
438,Monday,lincoln-park,08:00:00,39.7264805,-104.989798
