,OFFENSE_CATEGORY_ID,TIME,NEIGHBORHOOD_ID
286442,all-other-crimes,04:00:00,capitol-hill
451308,public-disorder,23:59:00,university
129639,all-other-crimes,16:00:00,globeville
392415,all-other-crimes,23:59:00,cbd
278362,other-crimes-against-persons,23:59:00,montclair
258088,larceny,16:00:00,congress-park
177525,larceny,16:00:00,union-station
246087,theft-from-motor-vehicle,12:00:00,villa-park
456683,all-other-crimes,12:00:00,stapleton
384410,robbery,23:59:00,globeville
423364,burglary,16:00:00,washington-virginia-vale
395114,all-other-crimes,20:00:00,union-station
428086,theft-from-motor-vehicle,20:00:00,north-capitol-hill
486500,larceny,20:00:00,hale
236414,all-other-crimes,23:59:00,cole
9788,larceny,20:00:00,college-view-south-platte
372611,robbery,23:59:00,south-park-hill
451747,theft-from-motor-vehicle,23:59:00,overland
525162,all-other-crimes,04:00:00,cbd
404850,auto-theft,23:59:00,virginia-village
52190,other-crimes-against-persons,23:59:00,sun-valley
165909,burglary,04:00:00,gateway-green-valley-ranch
418850,all-other-crimes,04:00:00,baker
47739,auto-theft,23:59:00,barnum-west
238888,white-collar-crime,23:59:00,cbd
97805,all-other-crimes,23:59:00,regis
151955,auto-theft,04:00:00,north-capitol-hill
419594,larceny,20:00:00,cole
126036,larceny,04:00:00,capitol-hill
303052,drug-alcohol,04:00:00,east-colfax
216710,all-other-crimes,16:00:00,east-colfax
236960,robbery,08:00:00,lincoln-park
182027,theft-from-motor-vehicle,20:00:00,city-park
486346,all-other-crimes,20:00:00,ruby-hill
260159,public-disorder,16:00:00,cole
187467,public-disorder,12:00:00,speer
465062,burglary,20:00:00,gateway-green-valley-ranch
396796,all-other-crimes,23:59:00,east-colfax
122448,theft-from-motor-vehicle,20:00:00,union-station
406489,other-crimes-against-persons,04:00:00,cbd
418900,theft-from-motor-vehicle,23:59:00,congress-park
176851,public-disorder,16:00:00,cbd
440173,burglary,08:00:00,stapleton
360786,all-other-crimes,20:00:00,five-points
446951,all-other-crimes,12:00:00,athmar-park
252016,aggravated-assault,04:00:00,union-station
171392,burglary,23:59:00,baker
504068,larceny,12:00:00,union-station
324944,all-other-crimes,16:00:00,auraria
366876,all-other-crimes,16:00:00,elyria-swansea
235439,all-other-crimes,20:00:00,cbd
67444,burglary,12:00:00,cheesman-park
525295,all-other-crimes,12:00:00,civic-center
130364,all-other-crimes,04:00:00,union-station
217130,all-other-crimes,04:00:00,montbello
176773,all-other-crimes,23:59:00,barnum
62349,public-disorder,12:00:00,civic-center
216416,burglary,08:00:00,east-colfax
201407,auto-theft,08:00:00,gateway-green-valley-ranch
244184,all-other-crimes,04:00:00,five-points
99111,public-disorder,04:00:00,westwood
521612,other-crimes-against-persons,04:00:00,baker
304569,all-other-crimes,12:00:00,dia
67750,all-other-crimes,20:00:00,regis
83505,all-other-crimes,04:00:00,cbd
520101,all-other-crimes,23:59:00,hale
367436,all-other-crimes,12:00:00,five-points
306934,all-other-crimes,20:00:00,elyria-swansea
489489,burglary,20:00:00,ruby-hill
302089,all-other-crimes,23:59:00,virginia-village
458756,robbery,23:59:00,montbello
134854,all-other-crimes,23:59:00,globeville
21739,larceny,23:59:00,union-station
186826,auto-theft,12:00:00,goldsmith
494252,all-other-crimes,04:00:00,hampden
174232,drug-alcohol,20:00:00,civic-center
205919,all-other-crimes,23:59:00,barnum
48463,burglary,23:59:00,baker
427616,drug-alcohol,12:00:00,cole
355888,other-crimes-against-persons,23:59:00,fort-logan
146302,all-other-crimes,20:00:00,lincoln-park
13844,all-other-crimes,20:00:00,university
132434,larceny,12:00:00,five-points
490264,all-other-crimes,12:00:00,clayton
320483,larceny,20:00:00,washington-park
452927,theft-from-motor-vehicle,04:00:00,harvey-park-south
360899,larceny,04:00:00,five-points
480213,public-disorder,20:00:00,capitol-hill
441920,other-crimes-against-persons,08:00:00,montclair
381838,all-other-crimes,08:00:00,montclair
319771,all-other-crimes,23:59:00,auraria
404421,other-crimes-against-persons,16:00:00,sunnyside
423669,all-other-crimes,23:59:00,elyria-swansea
407987,theft-from-motor-vehicle,20:00:00,cheesman-park
457466,aggravated-assault,04:00:00,union-station
15630,all-other-crimes,20:00:00,marston
297227,all-other-crimes,04:00:00,jefferson-park
347723,larceny,16:00:00,baker
98514,all-other-crimes,23:59:00,union-station
261825,all-other-crimes,20:00:00,gateway-green-valley-ranch
515855,all-other-crimes,23:59:00,montbello
56520,all-other-crimes,23:59:00,capitol-hill
265863,all-other-crimes,08:00:00,northeast-park-hill
158260,other-crimes-against-persons,16:00:00,cbd
264555,public-disorder,04:00:00,barnum-west
78641,larceny,16:00:00,cbd
171478,public-disorder,12:00:00,stapleton
442255,all-other-crimes,04:00:00,montbello
429336,drug-alcohol,20:00:00,five-points
100617,aggravated-assault,04:00:00,athmar-park
446774,larceny,12:00:00,north-capitol-hill
248516,all-other-crimes,16:00:00,university
399626,theft-from-motor-vehicle,20:00:00,hampden
240140,public-disorder,20:00:00,mar-lee
68645,all-other-crimes,23:59:00,lincoln-park
171589,public-disorder,23:59:00,cbd
11391,all-other-crimes,16:00:00,washington-park-west
50671,public-disorder,23:59:00,cbd
483057,public-disorder,20:00:00,sloan-lake
57943,public-disorder,16:00:00,hampden
365064,larceny,12:00:00,cbd
173470,sexual-assault,04:00:00,sun-valley
409808,all-other-crimes,04:00:00,mar-lee
195360,drug-alcohol,04:00:00,five-points
378828,larceny,23:59:00,elyria-swansea
91304,burglary,20:00:00,marston
316851,larceny,23:59:00,lowry-field
410605,all-other-crimes,04:00:00,cheesman-park
343365,other-crimes-against-persons,20:00:00,lincoln-park
190463,all-other-crimes,16:00:00,stapleton
21766,public-disorder,04:00:00,west-colfax
491040,public-disorder,04:00:00,civic-center
256442,aggravated-assault,20:00:00,civic-center
371611,all-other-crimes,12:00:00,civic-center
358954,public-disorder,08:00:00,west-highland
452399,all-other-crimes,23:59:00,ruby-hill
61583,larceny,16:00:00,baker
378857,all-other-crimes,04:00:00,city-park-west
385920,all-other-crimes,08:00:00,stapleton
167754,all-other-crimes,20:00:00,harvey-park
265620,all-other-crimes,04:00:00,lincoln-park
521632,other-crimes-against-persons,16:00:00,civic-center
273121,all-other-crimes,20:00:00,north-capitol-hill
419653,theft-from-motor-vehicle,12:00:00,cbd
255682,public-disorder,23:59:00,congress-park
34060,burglary,20:00:00,lincoln-park
438350,all-other-crimes,16:00:00,highland
347725,aggravated-assault,16:00:00,elyria-swansea
289027,other-crimes-against-persons,23:59:00,west-colfax
17236,larceny,16:00:00,stapleton
290286,public-disorder,20:00:00,lowry-field
220246,all-other-crimes,20:00:00,platt-park
260989,all-other-crimes,20:00:00,westwood
233880,public-disorder,12:00:00,harvey-park
65741,robbery,23:59:00,gateway-green-valley-ranch
226508,larceny,20:00:00,virginia-village
67504,sexual-assault,08:00:00,auraria
497653,auto-theft,08:00:00,westwood
422720,larceny,23:59:00,virginia-village
523389,theft-from-motor-vehicle,23:59:00,southmoor-park
118937,all-other-crimes,04:00:00,cbd
326956,auto-theft,20:00:00,marston
289913,auto-theft,04:00:00,speer
493272,larceny,04:00:00,mar-lee
187461,public-disorder,12:00:00,washington-park-west
121763,public-disorder,04:00:00,union-station
210123,larceny,04:00:00,east-colfax
9841,public-disorder,12:00:00,platt-park
170300,all-other-crimes,16:00:00,overland
112638,larceny,16:00:00,north-park-hill
112888,other-crimes-against-persons,23:59:00,montbello
488883,all-other-crimes,23:59:00,washington-virginia-vale
58334,all-other-crimes,16:00:00,cbd
256563,auto-theft,08:00:00,baker
517750,public-disorder,12:00:00,overland
280803,burglary,08:00:00,kennedy
82459,public-disorder,04:00:00,jefferson-park
81494,public-disorder,12:00:00,berkeley
63007,public-disorder,12:00:00,globeville
474139,larceny,16:00:00,north-park-hill
