,day_of_week,NEIGHBORHOOD_ID,TIME
4808,Wednesday,sunnyside,16:00:00
529,Friday,dia,12:00:00
3001,Tuesday,harvey-park,04:00:00
95,Friday,east-colfax,12:00:00
2283,Sunday,dia,08:00:00
4822,Wednesday,union-station,16:00:00
224,Tuesday,chaffee-park,12:00:00
4417,Saturday,congress-park,04:00:00
285,Tuesday,windsor,08:00:00
7102,Sunday,lincoln-park,04:00:00
7201,Thursday,north-capitol-hill,16:00:00
6913,Friday,northeast-park-hill,16:00:00
5730,Tuesday,goldsmith,16:00:00
5103,Wednesday,north-capitol-hill,16:00:00
3838,Tuesday,north-capitol-hill,20:00:00
2452,Sunday,indian-creek,12:00:00
2279,Monday,gateway-green-valley-ranch,12:00:00
5493,Monday,congress-park,04:00:00
7054,Thursday,dia,04:00:00
4358,Friday,marston,16:00:00
5400,Friday,hampden,20:00:00
5782,Tuesday,cbd,20:00:00
6133,Tuesday,dia,20:00:00
621,Tuesday,marston,12:00:00
3197,Monday,dia,16:00:00
4836,Monday,chaffee-park,16:00:00
3484,Tuesday,capitol-hill,16:00:00
5066,Friday,college-view-south-platte,16:00:00
2636,Wednesday,clayton,08:00:00
4382,Monday,north-park-hill,16:00:00
1177,Wednesday,civic-center,08:00:00
4099,Wednesday,north-capitol-hill,20:00:00
56,Friday,union-station,12:00:00
6207,Tuesday,north-park-hill,16:00:00
5352,Thursday,capitol-hill,04:00:00
4001,Wednesday,harvey-park-south,16:00:00
9,Friday,lowry-field,08:00:00
3341,Friday,globeville,23:59:00
1636,Thursday,washington-park,12:00:00
5600,Tuesday,north-park-hill,04:00:00
4155,Wednesday,harvey-park,23:59:00
969,Tuesday,east-colfax,12:00:00
5474,Friday,cherry-creek,04:00:00
3170,Friday,cheesman-park,04:00:00
978,Wednesday,congress-park,08:00:00
2852,Monday,dia,12:00:00
1173,Friday,dia,04:00:00
2186,Thursday,north-capitol-hill,08:00:00
7053,Saturday,speer,04:00:00
453,Monday,chaffee-park,04:00:00
3974,Wednesday,fort-logan,23:59:00
6987,Saturday,east-colfax,20:00:00
5271,Friday,capitol-hill,16:00:00
1974,Monday,sloan-lake,16:00:00
5550,Sunday,sun-valley,20:00:00
5636,Wednesday,union-station,16:00:00
7055,Wednesday,whittier,20:00:00
60,Friday,overland,12:00:00
2444,Thursday,jefferson-park,12:00:00
961,Thursday,kennedy,12:00:00
2329,Wednesday,north-park-hill,12:00:00
6699,Monday,barnum,16:00:00
2032,Tuesday,cole,12:00:00
2313,Sunday,northeast-park-hill,16:00:00
2388,Monday,washington-park,12:00:00
812,Wednesday,south-park-hill,08:00:00
1035,Thursday,cbd,12:00:00
6915,Sunday,marston,16:00:00
3126,Tuesday,sunnyside,23:59:00
204,Sunday,hampden,16:00:00
3994,Tuesday,baker,16:00:00
6964,Tuesday,westwood,04:00:00
